,날짜,거래량,변동 %
65,2020-09-23,153081000000,-0.11
66,2020-09-22,253191000000,-3.58
67,2020-09-21,121061000000,-1.55
68,2020-09-18,123821000000,1.42
69,2020-09-17,113191000000,-1.02
70,2020-09-16,119481000000,-0.33
71,2020-09-15,112711000000,0.39
72,2020-09-14,147061000000,0.84
73,2020-09-11,167261000000,0.49
74,2020-09-10,189791000000,0.77
75,2020-09-09,187841000000,-1.71
76,2020-09-08,244491000000,-0.87
77,2020-09-07,363341000000,1.62
78,2020-09-04,474601000000,-0.31
79,2020-09-03,346191000000,0.84
80,2020-09-02,375881000000,1.35
81,2020-09-01,346081000000,1.42
82,2020-08-31,242001000000,2.39
83,2020-08-28,212811000000,0.75
84,2020-08-27,149851000000,-1.47
85,2020-08-26,165131000000,-0.47
86,2020-08-25,197821000000,2.63
87,2020-08-24,137861000000,1.05
88,2020-08-21,114151000000,0.73
89,2020-08-20,169481000000,-3.11
90,2020-08-19,121261000000,1.96
91,2020-08-18,163451000000,-4.1
92,2020-08-14,187451000000,-0.57
93,2020-08-13,187811000000,0.04
94,2020-08-12,171161000000,0.03
95,2020-08-11,196681000000,1.15
96,2020-08-10,184721000000,2.26
97,2020-08-07,239091000000,-0.27
98,2020-08-06,201911000000,1.17
99,2020-08-05,160601000000,0.88
100,2020-08-04,202021000000,2.37
101,2020-08-03,177851000000,-0.08
102,2020-07-31,230501000000,-1.27
103,2020-07-30,167221000000,0.68
104,2020-07-29,228901000000,0.28
105,2020-07-28,286711000000,0.01
106,2020-07-27,199401000000,0.05
107,2020-07-24,261961000000,-0.72
108,2020-07-23,221261000000,-0.1
109,2020-07-22,300841000000,1.54
110,2020-07-21,329021000000,2.05
111,2020-07-20,201701000000,2.0
112,2020-07-17,111511000000,0.63
113,2020-07-16,150051000000,-0.05
114,2020-07-15,177741000000,0.6
115,2020-07-14,121141000000,0.07
116,2020-07-13,117401000000,2.56
117,2020-07-10,131221000000,-0.7
118,2020-07-09,94141000000,0.65
119,2020-07-08,90751000000,0.32
120,2020-07-07,125691000000,-0.64
121,2020-07-06,95511000000,1.18
122,2020-07-03,108531000000,0.82
123,2020-07-02,106431000000,1.22
124,2020-07-01,124951000000,-0.43
125,2020-06-30,137801000000,1.01
126,2020-06-29,147111000000,-1.55
127,2020-06-26,138101000000,-0.12
128,2020-06-25,236101000000,-1.79
129,2020-06-24,157921000000,0.55
130,2020-06-23,123851000000,0.08
131,2020-06-22,117991000000,-0.69
132,2020-06-19,175081000000,-0.97
133,2020-06-18,154841000000,0.21
134,2020-06-17,272981000000,0.22
135,2020-06-16,206331000000,5.38
136,2020-06-15,228941000000,-5.78
137,2020-06-12,168181000000,-2.4
138,2020-06-11,216671000000,-0.75
139,2020-06-10,209131000000,0.17
140,2020-06-09,247761000000,1.4
141,2020-06-08,172561000000,0.29
142,2020-06-05,229511000000,1.75
143,2020-06-04,227461000000,-0.22
144,2020-06-03,237391000000,0.88
145,2020-06-02,135481000000,1.43
146,2020-06-01,117971000000,1.73
147,2020-05-29,220061000000,-0.42
148,2020-05-28,228221000000,-1.57
149,2020-05-27,214761000000,0.75
150,2020-05-26,151581000000,1.5
151,2020-05-25,122341000000,0.89
152,2020-05-22,156981000000,-1.37
153,2020-05-21,118851000000,0.61
154,2020-05-20,202121000000,0.77
155,2020-05-19,232581000000,1.19
156,2020-05-18,110901000000,0.43
157,2020-05-15,195781000000,0.83
158,2020-05-14,138701000000,-0.36
159,2020-05-13,112651000000,0.55
160,2020-05-12,218751000000,-1.14
161,2020-05-11,146701000000,0.53
162,2020-05-08,118331000000,1.03
163,2020-05-07,116711000000,0.58
164,2020-05-06,135581000000,1.42
165,2020-05-04,149881000000,-1.92
166,2020-04-29,192061000000,0.74
167,2020-04-28,276501000000,0.63
168,2020-04-27,144161000000,2.02
169,2020-04-24,155621000000,-1.06
170,2020-04-23,132471000000,1.35
171,2020-04-22,172771000000,0.33
172,2020-04-21,294181000000,-1.21
173,2020-04-20,251081000000,1.41
174,2020-04-17,303171000000,1.71
175,2020-04-16,218681000000,0.08
176,2020-04-14,254691000000,2.2
177,2020-04-13,255061000000,-1.7
178,2020-04-10,343581000000,0.97
179,2020-04-09,209011000000,1.85
180,2020-04-08,263231000000,0.1
181,2020-04-07,235991000000,2.4
182,2020-04-06,362861000000,3.93
183,2020-04-03,317061000000,1.01
184,2020-04-02,146081000000,1.64
185,2020-04-01,212831000000,-1.33
186,2020-03-31,244831000000,3.59
187,2020-03-30,216561000000,1.84
188,2020-03-27,294941000000,1.81
189,2020-03-26,274531000000,2.45
190,2020-03-25,218151000000,7.53
191,2020-03-24,143701000000,6.68
192,2020-03-23,143321000000,-6.83
193,2020-03-20,179261000000,7.66
194,2020-03-19,177291000000,-11.92
195,2020-03-18,137821000000,-4.82
196,2020-03-17,130171000000,-0.99
197,2020-03-16,129401000000,-1.74
198,2020-03-13,214251000000,-5.41
199,2020-03-12,126341000000,-5.27
200,2020-03-11,101841000000,-3.16
201,2020-03-10,90901000000,-0.26
202,2020-03-09,113551000000,-3.69
203,2020-03-06,113211000000,-2.1
204,2020-03-05,108681000000,1.62
205,2020-03-04,166361000000,1.41
206,2020-03-03,141681000000,1.07
207,2020-03-02,102391000000,0.9
208,2020-02-28,109451000000,-3.04
209,2020-02-27,77831000000,-0.78
210,2020-02-26,100001000000,-0.2
211,2020-02-25,92351000000,1.47
212,2020-02-24,89681000000,-3.81
213,2020-02-21,90221000000,-1.82
214,2020-02-20,69701000000,-1.31
215,2020-02-19,98881000000,-0.37
216,2020-02-18,92381000000,-1.09
217,2020-02-17,55331000000,0.26
218,2020-02-14,43351000000,-0.27
219,2020-02-13,67321000000,-0.45
220,2020-02-12,69501000000,0.58
221,2020-02-11,54901000000,1.08
222,2020-02-10,41211000000,-0.21
223,2020-02-07,79901000000,-0.82
224,2020-02-06,99221000000,2.17
225,2020-02-05,70281000000,0.15
226,2020-02-04,40031000000,1.13
227,2020-02-03,53431000000,-0.35
228,2020-01-31,53851000000,-1.21
229,2020-01-30,45901000000,-1.64
230,2020-01-29,51481000000,0.1
231,2020-01-28,82841000000,-3.29
232,2020-01-23,46721000000,-0.49
233,2020-01-22,45301000000,0.99
234,2020-01-21,53171000000,-0.73
235,2020-01-20,37051000000,-0.37
236,2020-01-17,36551000000,-0.27
237,2020-01-16,44441000000,0.04
238,2020-01-15,36231000000,0.61
239,2020-01-14,42591000000,0.24
240,2020-01-13,43601000000,0.99
241,2020-01-10,47321000000,0.77
242,2020-01-09,49221000000,1.83
243,2020-01-08,63931000000,-2.82
244,2020-01-07,40931000000,0.79
245,2020-01-06,48811000000,-1.9
246,2020-01-03,41061000000,-0.14
247,2020-01-02,33961000000,-0.51
248,2019-12-30,37631000000,0.67
249,2019-12-27,53351000000,-0.03
250,2019-12-26,41581000000,0.31
251,2019-12-24,47611000000,-0.31
252,2019-12-23,50261000000,0.39
253,2019-12-20,37771000000,0.33
254,2019-12-19,43451000000,0.39
255,2019-12-18,40451000000,-0.31
256,2019-12-17,42671000000,0.23
257,2019-12-16,47831000000,0.13
258,2019-12-13,47511000000,0.52
259,2019-12-12,54381000000,0.92
260,2019-12-11,35901000000,0.48
261,2019-12-10,61991000000,0.7
262,2019-12-09,40291000000,-0.87
263,2019-12-06,34721000000,0.52
264,2019-12-05,38981000000,-0.45
265,2019-12-04,36511000000,-0.69
266,2019-12-03,46591000000,-0.57
267,2019-12-02,40001000000,-0.09
268,2019-11-29,40831000000,-0.54
269,2019-11-28,45791000000,-0.29
270,2019-11-27,56231000000,0.06
271,2019-11-26,52561000000,0.52
272,2019-11-25,50421000000,1.43
273,2019-11-22,41661000000,0.29
274,2019-11-21,49201000000,-1.24
275,2019-11-20,62851000000,-1.19
276,2019-11-19,67121000000,-0.33
277,2019-11-18,52291000000,-0.5
278,2019-11-15,97861000000,0.78
279,2019-11-14,131821000000,0.13
280,2019-11-13,88171000000,-0.67
281,2019-11-12,157801000000,0.38
282,2019-11-11,82781000000,-0.52
283,2019-11-08,169631000000,0.21
284,2019-11-07,109951000000,-0.04
285,2019-11-06,90451000000,0.37
286,2019-11-05,116311000000,0.26
287,2019-11-04,133441000000,1.9
288,2019-11-01,53911000000,-0.08
289,2019-10-31,103611000000,0.44
290,2019-10-30,53501000000,-0.62
291,2019-10-29,39281000000,-0.33
292,2019-10-28,50971000000,0.52
293,2019-10-25,48111000000,-0.0
294,2019-10-24,51121000000,-0.09
295,2019-10-23,73351000000,-0.7
296,2019-10-22,77941000000,0.54
297,2019-10-21,81361000000,-0.26
298,2019-10-18,152231000000,0.1
299,2019-10-17,46791000000,-0.37
300,2019-10-16,83111000000,0.77
301,2019-10-15,156451000000,0.41
302,2019-10-14,87651000000,1.48
303,2019-10-11,45441000000,0.43
304,2019-10-10,39261000000,-1.16
305,2019-10-08,62381000000,0.63
306,2019-10-07,53251000000,0.03
307,2019-10-04,54881000000,-1.25
308,2019-10-02,31191000000,-1.59
309,2019-10-01,43541000000,0.96
310,2019-09-30,33741000000,0.41
311,2019-09-27,60771000000,-0.78
312,2019-09-26,45121000000,0.12
313,2019-09-25,39651000000,-1.79
314,2019-09-24,33411000000,0.34
315,2019-09-23,32671000000,-0.16
316,2019-09-20,32191000000,0.51
317,2019-09-19,31661000000,-0.28
318,2019-09-18,40171000000,0.11
319,2019-09-17,44171000000,0.2
320,2019-09-16,45231000000,1.2
321,2019-09-11,40861000000,0.95
322,2019-09-10,34851000000,0.99
323,2019-09-09,34681000000,-0.33
324,2019-09-06,37991000000,-0.43
325,2019-09-05,45451000000,-0.25
326,2019-09-04,44921000000,0.94
327,2019-09-03,62841000000,0.44
328,2019-09-02,32031000000,0.48
329,2019-08-30,45981000000,1.15
330,2019-08-29,37021000000,0.32
331,2019-08-28,36341000000,1.32
332,2019-08-27,39381000000,-0.22
333,2019-08-26,50491000000,-1.92
334,2019-08-23,40161000000,-0.77
335,2019-08-22,64451000000,-0.24
336,2019-08-21,58131000000,0.73
337,2019-08-20,55971000000,0.73
338,2019-08-19,52931000000,1.6
339,2019-08-16,40891000000,-1.1
340,2019-08-14,46391000000,0.09
341,2019-08-13,45681000000,0.03
342,2019-08-12,43241000000,-0.11
343,2019-08-09,85241000000,0.06
344,2019-08-08,114751000000,2.72
345,2019-08-07,61861000000,-0.13
346,2019-08-06,77311000000,-1.29
347,2019-08-05,90881000000,-3.98
348,2019-08-02,58991000000,-1.12
349,2019-08-01,55901000000,-0.4
350,2019-07-31,46101000000,0.12
351,2019-07-30,44811000000,0.52
352,2019-07-29,55581000000,-2.69
353,2019-07-26,61731000000,-0.74
354,2019-07-25,56671000000,-1.31
355,2019-07-24,59461000000,-0.85
356,2019-07-23,63141000000,0.05
357,2019-07-22,35371000000,-0.31
358,2019-07-19,62131000000,1.5
359,2019-07-18,59341000000,-0.26
360,2019-07-17,101511000000,-1.03
361,2019-07-16,118401000000,0.64
362,2019-07-15,66801000000,-0.79
363,2019-07-12,39941000000,0.17
364,2019-07-11,67261000000,0.98
365,2019-07-10,39671000000,0.34
366,2019-07-09,44811000000,-1.61
367,2019-07-08,54191000000,-2.65
368,2019-07-05,42671000000,0.56
369,2019-07-04,64561000000,0.17
370,2019-07-03,80491000000,-0.79
371,2019-07-02,49071000000,-0.04
372,2019-07-01,50241000000,0.42
373,2019-06-28,41541000000,-0.67
374,2019-06-27,44401000000,0.26
375,2019-06-26,55251000000,-0.4
376,2019-06-25,55131000000,-0.74
377,2019-06-24,109191000000,-0.14
378,2019-06-21,62101000000,-0.65
379,2019-06-20,41851000000,0.53
380,2019-06-19,41981000000,0.47
381,2019-06-18,73271000000,0.14
382,2019-06-17,48661000000,-0.63
383,2019-06-14,46491000000,-0.94
384,2019-06-13,43261000000,1.1
385,2019-06-12,40461000000,-0.16
386,2019-06-11,39481000000,1.04
387,2019-06-10,45741000000,0.74
388,2019-06-07,34701000000,0.63
389,2019-06-05,34341000000,0.3
390,2019-06-04,41741000000,0.27
391,2019-06-03,37971000000,0.28
392,2019-05-31,53561000000,-0.04
393,2019-05-30,74571000000,-0.3
394,2019-05-29,43321000000,-1.96
395,2019-05-28,71311000000,0.77
396,2019-05-27,35001000000,-0.27
397,2019-05-24,45151000000,-0.34
398,2019-05-23,37731000000,-0.72
399,2019-05-22,44611000000,-0.11
400,2019-05-21,39861000000,-0.03
401,2019-05-20,34761000000,-0.94
402,2019-05-17,35851000000,-0.78
403,2019-05-16,46401000000,-0.66
404,2019-05-15,49561000000,1.08
405,2019-05-14,51751000000,0.56
406,2019-05-13,45651000000,-2.1
407,2019-05-10,50891000000,-0.0
408,2019-05-09,78041000000,-2.36
409,2019-05-08,46961000000,0.01
410,2019-05-07,53741000000,-1.12
411,2019-05-03,54701000000,-0.82
412,2019-05-02,54281000000,0.36
413,2019-04-30,78981000000,-0.03
414,2019-04-29,67711000000,1.3
415,2019-04-26,54651000000,-0.73
416,2019-04-25,75681000000,-0.37
417,2019-04-24,68221000000,-0.82
418,2019-04-23,56941000000,-0.15
419,2019-04-22,77451000000,-0.11
420,2019-04-19,58301000000,0.25
421,2019-04-18,115601000000,-1.39
422,2019-04-17,68421000000,-0.14
423,2019-04-16,188911000000,-0.3
424,2019-04-15,102571000000,0.46
425,2019-04-12,118731000000,0.87
426,2019-04-11,84241000000,0.57
427,2019-04-10,48091000000,0.83
428,2019-04-09,48501000000,-0.01
429,2019-04-08,52171000000,0.3
430,2019-04-05,37451000000,-0.12
431,2019-04-04,36111000000,0.1
432,2019-04-03,37391000000,0.81
433,2019-04-02,37221000000,-0.38
434,2019-04-01,42671000000,1.19
435,2019-03-29,44721000000,0.93
436,2019-03-28,55141000000,-1.21
437,2019-03-27,53571000000,0.02
438,2019-03-26,58191000000,1.01
439,2019-03-25,38941000000,-1.86
440,2019-03-22,49401000000,-0.4
441,2019-03-21,47271000000,-1.66
442,2019-03-20,39641000000,-0.09
443,2019-03-19,32811000000,-0.58
444,2019-03-18,34031000000,0.32
445,2019-03-15,54511000000,0.42
446,2019-03-14,46971000000,0.46
447,2019-03-13,44141000000,0.58
448,2019-03-12,56491000000,0.91
449,2019-03-11,46321000000,0.26
450,2019-03-08,81601000000,-1.02
451,2019-03-07,44571000000,-0.49
452,2019-03-06,41451000000,-0.08
453,2019-03-05,48961000000,-0.21
454,2019-03-04,60741000000,1.19
455,2019-02-28,73651000000,-2.18
456,2019-02-27,40261000000,0.39
457,2019-02-26,51431000000,-0.08
458,2019-02-25,47211000000,0.06
459,2019-02-22,46531000000,0.23
460,2019-02-21,48131000000,-0.02
461,2019-02-20,48751000000,0.06
462,2019-02-19,43211000000,0.32
463,2019-02-18,49981000000,0.8
464,2019-02-15,45941000000,-0.16
465,2019-02-14,59681000000,0.7
466,2019-02-13,54941000000,0.81
467,2019-02-12,48561000000,-0.43
468,2019-02-11,48791000000,-0.24
469,2019-02-08,53661000000,-0.53
470,2019-02-07,61911000000,0.83
471,2019-02-01,79961000000,0.37
472,2019-01-31,78141000000,0.66
473,2019-01-30,60271000000,0.69
474,2019-01-29,52751000000,-0.67
475,2019-01-28,52701000000,0.12
476,2019-01-25,44201000000,0.75
477,2019-01-24,48501000000,0.01
478,2019-01-23,39271000000,1.13
479,2019-01-22,34671000000,-0.22
480,2019-01-21,38871000000,0.01
481,2019-01-18,52921000000,1.05
482,2019-01-17,48411000000,-0.85
483,2019-01-16,55041000000,0.18
484,2019-01-15,44701000000,0.55
485,2019-01-14,42301000000,-0.05
486,2019-01-11,43941000000,0.19
487,2019-01-10,48471000000,-0.31
488,2019-01-09,60491000000,1.25
489,2019-01-08,69661000000,0.05
490,2019-01-07,99951000000,1.1
491,2019-01-04,42391000000,1.07
492,2019-01-03,45291000000,-1.06
493,2019-01-02,36191000000,-1.68
494,2018-12-28,48881000000,0.63
495,2018-12-27,40501000000,1.2
496,2018-12-26,43181000000,-1.88
497,2018-12-24,33631000000,-0.71
498,2018-12-21,41381000000,0.05
499,2018-12-20,38051000000,-0.08
500,2018-12-19,38101000000,0.37
501,2018-12-18,43841000000,-0.38
502,2018-12-17,36701000000,-0.22
503,2018-12-14,35141000000,-0.33
504,2018-12-13,43251000000,1.26
505,2018-12-12,40821000000,1.7
506,2018-12-11,31871000000,-0.27
507,2018-12-10,34931000000,-1.47
508,2018-12-07,32951000000,0.05
509,2018-12-06,40261000000,-1.58
510,2018-12-05,36041000000,-0.52
511,2018-12-04,34481000000,-0.22
512,2018-12-03,43931000000,1.26
513,2018-11-30,67941000000,0.1
514,2018-11-29,43681000000,-0.02
515,2018-11-28,48931000000,0.21
516,2018-11-27,36841000000,-0.12
517,2018-11-26,39521000000,1.71
518,2018-11-23,37261000000,-0.83
519,2018-11-22,41611000000,-0.64
520,2018-11-21,48211000000,1.07
521,2018-11-20,43341000000,-0.37
522,2018-11-19,48411000000,1.27
523,2018-11-16,44601000000,0.93
524,2018-11-15,42651000000,1.44
525,2018-11-14,43031000000,0.41
526,2018-11-13,34671000000,0.07
527,2018-11-12,30571000000,0.04
528,2018-11-09,33631000000,-0.23
529,2018-11-08,42861000000,2.04
530,2018-11-07,59431000000,-2.08
531,2018-11-06,34281000000,1.34
532,2018-11-05,37141000000,-1.12
533,2018-11-02,47101000000,3.7
534,2018-11-01,43301000000,0.19
535,2018-10-31,47321000000,0.71
536,2018-10-30,64091000000,0.51
537,2018-10-29,51691000000,-3.51
538,2018-10-26,51241000000,-2.39
539,2018-10-25,45651000000,-1.68
540,2018-10-24,41151000000,-0.31
541,2018-10-23,39931000000,-2.96
542,2018-10-22,33281000000,-0.08
543,2018-10-19,34571000000,0.24
544,2018-10-18,30521000000,-0.82
545,2018-10-17,35271000000,0.69
546,2018-10-16,33511000000,0.3
547,2018-10-15,47471000000,-0.59
548,2018-10-12,46851000000,1.51
549,2018-10-11,69281000000,-4.83
550,2018-10-10,55241000000,-2.7
551,2018-10-08,33651000000,-1.03
552,2018-10-05,49921000000,-1.02
553,2018-10-04,52671000000,-0.72
554,2018-10-02,46491000000,-1.08
555,2018-10-01,62501000000,-0.12
556,2018-09-28,50021000000,-0.07
557,2018-09-27,59671000000,0.66
558,2018-09-21,57771000000,0.97
559,2018-09-20,53791000000,-0.12
560,2018-09-19,70151000000,-0.57
561,2018-09-18,35141000000,0.06
562,2018-09-17,34201000000,-0.9
563,2018-09-14,41921000000,0.32
564,2018-09-13,37601000000,0.25
565,2018-09-12,48421000000,0.24
566,2018-09-11,43351000000,0.64
567,2018-09-10,48281000000,0.62
568,2018-09-07,39071000000,0.74
569,2018-09-06,40571000000,-0.21
570,2018-09-05,40401000000,-0.38
571,2018-09-04,36931000000,0.33
572,2018-09-03,35631000000,-0.31
573,2018-08-31,44031000000,0.26
574,2018-08-30,38961000000,-0.43
575,2018-08-29,38211000000,0.13
576,2018-08-28,48121000000,0.73
577,2018-08-27,52791000000,-0.21
578,2018-08-24,40321000000,0.6
579,2018-08-23,47241000000,0.53
580,2018-08-22,41281000000,-0.91
581,2018-08-21,39921000000,0.45
582,2018-08-20,35051000000,0.45
583,2018-08-17,39231000000,0.7
584,2018-08-16,48691000000,-0.1
585,2018-08-14,38901000000,1.1
586,2018-08-13,51971000000,-2.19
587,2018-08-10,46491000000,0.54
588,2018-08-09,38431000000,0.08
589,2018-08-08,36901000000,-0.43
590,2018-08-07,34901000000,-0.34
591,2018-08-06,34771000000,-0.23
592,2018-08-03,36071000000,1.25
593,2018-08-02,46311000000,-1.46
594,2018-08-01,44081000000,0.87
595,2018-07-31,47971000000,0.25
596,2018-07-30,44741000000,0.06
597,2018-07-27,62461000000,0.23
598,2018-07-26,58101000000,0.86
599,2018-07-25,78191000000,0.13
600,2018-07-24,69131000000,1.64
601,2018-07-23,49061000000,-0.98
602,2018-07-20,102401000000,0.01
603,2018-07-19,207381000000,-1.25
604,2018-07-18,43491000000,-1.55
605,2018-07-17,65551000000,-0.31
606,2018-07-16,34291000000,-0.67
607,2018-07-13,41621000000,0.79
608,2018-07-12,41241000000,0.39
609,2018-07-11,48701000000,-0.43
610,2018-07-10,34361000000,0.37
611,2018-07-09,40031000000,-0.73
612,2018-07-06,45881000000,1.97
613,2018-07-05,39191000000,-1.06
614,2018-07-04,31071000000,-0.04
615,2018-07-03,49071000000,-0.41
616,2018-07-02,50171000000,-2.88
617,2018-06-29,44421000000,0.58
618,2018-06-28,39731000000,-0.53
619,2018-06-27,52591000000,-1.26
620,2018-06-26,48961000000,-0.51
621,2018-06-25,42221000000,1.07
622,2018-06-22,56851000000,0.34
623,2018-06-21,53301000000,-1.55
624,2018-06-20,51911000000,1.3
625,2018-06-19,63831000000,-2.23
626,2018-06-18,64831000000,-2.03
627,2018-06-15,70311000000,-0.39
628,2018-06-14,81341000000,-1.88
629,2018-06-12,80021000000,-0.08
630,2018-06-11,67551000000,1.59
631,2018-06-08,53901000000,-0.77
632,2018-06-07,64491000000,0.64
633,2018-06-05,74101000000,0.2
634,2018-06-04,68841000000,0.29
635,2018-06-01,79541000000,-0.17
636,2018-05-31,96471000000,0.59
637,2018-05-30,82591000000,-0.48
638,2018-05-29,98271000000,-1.19
639,2018-05-28,159271000000,3.54
640,2018-05-25,94811000000,-1.94
641,2018-05-24,57811000000,-0.44
642,2018-05-23,95671000000,-0.99
643,2018-05-21,60031000000,-0.16
644,2018-05-18,66731000000,0.87
645,2018-05-17,126701000000,0.03
646,2018-05-16,193571000000,-1.61
647,2018-05-15,135231000000,-0.13
648,2018-05-14,102701000000,1.62
649,2018-05-11,69101000000,1.57
650,2018-05-10,65291000000,1.05
651,2018-05-09,77891000000,0.11
652,2018-05-08,83231000000,-1.32
653,2018-05-04,105671000000,0.41
654,2018-05-03,105731000000,-1.43
655,2018-05-02,140021000000,0.91
656,2018-04-30,173501000000,1.71
657,2018-04-27,66801000000,0.06
658,2018-04-26,65441000000,0.45
659,2018-04-25,52421000000,-0.64
660,2018-04-24,65901000000,0.25
661,2018-04-23,101331000000,-0.41
662,2018-04-20,80821000000,0.34
663,2018-04-19,100581000000,0.67
664,2018-04-18,73631000000,0.69
665,2018-04-17,49441000000,0.27
666,2018-04-16,56361000000,0.56
667,2018-04-13,64441000000,0.33
668,2018-04-12,68261000000,-0.39
669,2018-04-11,84791000000,0.47
670,2018-04-10,59701000000,0.15
671,2018-04-09,68141000000,0.15
672,2018-04-06,72191000000,-0.01
673,2018-04-05,139611000000,0.47
674,2018-04-04,103621000000,-1.14
675,2018-04-03,98951000000,0.26
676,2018-04-02,60271000000,-0.06
677,2018-03-30,76291000000,1.15
678,2018-03-29,44901000000,0.28
679,2018-03-28,55351000000,-0.8
680,2018-03-27,47701000000,1.23
681,2018-03-26,47591000000,1.11
682,2018-03-23,63621000000,-3.22
683,2018-03-22,57451000000,0.06
684,2018-03-21,39891000000,0.06
685,2018-03-20,38561000000,0.01
686,2018-03-19,45741000000,-0.37
687,2018-03-16,43871000000,-0.09
688,2018-03-15,45011000000,0.74
689,2018-03-14,40891000000,-0.59
690,2018-03-13,45531000000,-0.81
691,2018-03-12,50161000000,1.23
692,2018-03-09,63561000000,1.94
693,2018-03-08,45681000000,0.74
694,2018-03-07,50561000000,-1.49
695,2018-03-06,44561000000,1.11
696,2018-03-05,45401000000,-1.52
697,2018-03-02,53611000000,-1.31
698,2018-02-28,48961000000,-1.05
699,2018-02-27,40471000000,-0.45
700,2018-02-26,55851000000,-0.07
701,2018-02-23,42871000000,1.37
702,2018-02-22,39671000000,-0.64
703,2018-02-21,35771000000,0.58
704,2018-02-20,41451000000,-0.9
705,2018-02-19,41591000000,1.82
706,2018-02-14,41701000000,0.24
707,2018-02-13,46681000000,-1.51
708,2018-02-12,47161000000,-0.23
709,2018-02-09,57811000000,-0.38
710,2018-02-08,55561000000,1.09
711,2018-02-07,65691000000,-2.79
712,2018-02-06,97371000000,-0.94
713,2018-02-05,71991000000,-2.7
714,2018-02-02,78201000000,-1.21
715,2018-02-01,65291000000,0.46
716,2018-01-31,68191000000,-0.66
717,2018-01-30,78161000000,0.07
718,2018-01-29,86251000000,0.82
719,2018-01-26,61871000000,0.99
720,2018-01-25,74271000000,0.76
721,2018-01-24,72971000000,0.88
722,2018-01-23,75531000000,1.22
723,2018-01-22,88381000000,0.51
724,2018-01-19,70521000000,0.54
725,2018-01-18,79571000000,0.05
726,2018-01-17,87391000000,-0.13
727,2018-01-16,72981000000,0.16
728,2018-01-15,94211000000,0.86
729,2018-01-12,124221000000,0.8
730,2018-01-11,62351000000,-0.02
731,2018-01-10,82661000000,1.37
732,2018-01-09,67591000000,0.31
733,2018-01-08,58851000000,0.33
734,2018-01-05,64201000000,0.91
735,2018-01-04,62881000000,-1.27
736,2018-01-03,82271000000,-0.05
737,2018-01-02,76721000000,0.83
738,2017-12-28,64271000000,0.87
739,2017-12-27,43751000000,0.07
740,2017-12-26,46811000000,0.19
741,2017-12-22,42901000000,0.69
742,2017-12-21,58121000000,-1.03
743,2017-12-20,40281000000,0.16
744,2017-12-19,47901000000,-1.01
745,2017-12-18,55911000000,-0.27
746,2017-12-15,79771000000,1.7
747,2017-12-14,51571000000,-0.91
748,2017-12-13,41791000000,1.46
749,2017-12-12,47211000000,-0.73
750,2017-12-11,52771000000,1.07
751,2017-12-08,71731000000,-1.17
752,2017-12-07,80851000000,-1.46
753,2017-12-06,49431000,-1.17
754,2017-12-05,59271000,0.8
755,2017-12-04,47371000,0.38
756,2017-12-01,42351000,-0.44
