,날짜,거래량,변동 %
754,2017-12-05,55861000,-1.3
755,2017-12-04,74941000,-1.25
756,2017-12-01,63151000,3.27
757,2017-11-30,41851000,-2.43
758,2017-11-29,41911000,1.42
759,2017-11-28,52001000,-2.93
760,2017-11-27,45401000,-0.64
761,2017-11-24,56141000,-0.97
762,2017-11-23,51201000,2.22
763,2017-11-22,61191000,-1.58
764,2017-11-21,70111000,0.17
765,2017-11-20,117161000,0.22
766,2017-11-17,83911000,-1.36
767,2017-11-16,90821000,1.5
768,2017-11-15,152911000,2.9
769,2017-11-14,107241000,2.96
770,2017-11-13,69131000,4.0
771,2017-11-10,57591000,2.18
772,2017-11-09,47241000,-0.4
773,2017-11-08,43081000,1.59
774,2017-11-07,70161000,-0.64
775,2017-11-06,49471000,0.6
776,2017-11-03,27721000,1.06
777,2017-11-02,36731000,-0.47
778,2017-11-01,35921000,-0.06
779,2017-10-31,42291000,0.52
780,2017-10-30,36711000,-0.34
781,2017-10-27,35031000,1.79
782,2017-10-26,42181000,-1.91
783,2017-10-25,42071000,-0.17
784,2017-10-24,37481000,2.74
785,2017-10-23,33021000,-0.16
786,2017-10-20,33211000,1.22
787,2017-10-19,35521000,-1.04
788,2017-10-18,45561000,0.1
789,2017-10-17,37671000,2.56
790,2017-10-16,46861000,0.19
791,2017-10-13,63681000,0.83
792,2017-10-12,38461000,0.9
793,2017-10-11,40831000,1.29
794,2017-10-10,34131000,0.87
795,2017-09-29,26511000,0.2
796,2017-09-28,36901000,-0.26
797,2017-09-27,27931000,1.35
798,2017-09-26,29021000,0.41
799,2017-09-25,31211000,-0.26
800,2017-09-22,33551000,-1.14
801,2017-09-21,33681000,-0.78
802,2017-09-20,37781000,-0.35
803,2017-09-19,40571000,0.11
804,2017-09-18,35841000,0.97
805,2017-09-15,36961000,1.71
806,2017-09-14,29971000,0.86
807,2017-09-13,36931000,0.02
808,2017-09-12,28831000,0.59
809,2017-09-11,28741000,0.38
810,2017-09-08,26751000,-0.72
811,2017-09-07,30211000,1.01
812,2017-09-06,23741000,0.64
813,2017-09-05,27981000,-0.08
814,2017-09-04,23841000,-1.81
815,2017-09-01,26551000,0.29
816,2017-08-31,26311000,0.64
817,2017-08-30,30101000,0.07
818,2017-08-29,35481000,0.29
819,2017-08-28,35171000,0.72
820,2017-08-25,17061000,0.25
821,2017-08-24,23671000,0.62
822,2017-08-23,20311000,-0.24
823,2017-08-22,19911000,1.02
824,2017-08-21,19021000,-0.6
825,2017-08-18,23181000,0.32
826,2017-08-17,21451000,1.39
827,2017-08-16,24691000,1.27
828,2017-08-14,20181000,0.32
829,2017-08-11,23851000,-1.66
830,2017-08-10,27751000,0.02
831,2017-08-09,26331000,-1.35
832,2017-08-08,37881000,0.78
833,2017-08-07,17831000,1.52
834,2017-08-04,20161000,-0.49
835,2017-08-03,24871000,-2.88
836,2017-08-02,23201000,0.71
837,2017-08-01,21741000,-0.23
838,2017-07-31,25471000,-0.16
839,2017-07-28,31071000,-2.15
840,2017-07-27,24231000,-0.02
841,2017-07-26,37691000,0.37
842,2017-07-25,43701000,-1.04
843,2017-07-24,31091000,0.07
844,2017-07-21,32421000,-0.63
845,2017-07-20,28881000,0.96
846,2017-07-19,28691000,1.34
847,2017-07-18,32721000,0.6
848,2017-07-17,30861000,0.97
849,2017-07-14,25151000,0.62
850,2017-07-13,27611000,0.45
851,2017-07-12,23101000,-1.12
852,2017-07-11,25201000,-0.53
853,2017-07-10,22031000,-1.17
854,2017-07-07,24781000,0.31
855,2017-07-06,22361000,0.53
856,2017-07-05,27421000,0.62
857,2017-07-04,25111000,-0.76
858,2017-07-03,24731000,-1.36
859,2017-06-30,21791000,0.42
860,2017-06-29,29291000,0.26
861,2017-06-28,27111000,-1.13
862,2017-06-27,26921000,0.61
863,2017-06-26,29441000,0.22
864,2017-06-23,21731000,1.02
865,2017-06-22,34161000,-0.6
866,2017-06-21,25381000,-0.55
867,2017-06-20,35821000,-0.35
868,2017-06-19,33361000,0.98
869,2017-06-16,38321000,-0.43
870,2017-06-15,32691000,-0.25
871,2017-06-14,33111000,0.46
872,2017-06-13,32731000,0.74
873,2017-06-12,30351000,-2.14
874,2017-06-09,52561000,0.65
875,2017-06-08,43931000,0.91
876,2017-06-07,32491000,0.97
877,2017-06-05,33871000,0.98
878,2017-06-02,34191000,0.95
879,2017-06-01,31211000,0.19
880,2017-05-31,43021000,0.6
881,2017-05-30,33121000,0.93
882,2017-05-29,33521000,-0.43
883,2017-05-26,55651000,0.23
884,2017-05-25,36401000,-0.56
885,2017-05-24,74161000,0.63
886,2017-05-23,28601000,0.48
887,2017-05-22,31131000,0.0
888,2017-05-19,63601000,0.51
889,2017-05-18,28971000,-0.53
890,2017-05-17,29211000,0.14
891,2017-05-16,34161000,-0.89
892,2017-05-15,28611000,0.53
893,2017-05-12,27831000,-0.85
894,2017-05-11,31271000,1.08
895,2017-05-10,23021000,-0.22
896,2017-05-08,23481000,1.83
897,2017-05-04,21581000,1.56
898,2017-05-02,19071000,0.16
899,2017-04-28,21751000,-0.44
900,2017-04-27,21221000,-0.77
901,2017-04-26,23721000,0.41
902,2017-04-25,22771000,0.92
903,2017-04-24,25651000,-1.17
904,2017-04-21,23551000,-0.25
905,2017-04-20,28451000,0.24
906,2017-04-19,29241000,-0.07
907,2017-04-18,31301000,0.66
908,2017-04-17,32711000,1.95
909,2017-04-14,28321000,-0.57
910,2017-04-13,22621000,0.16
911,2017-04-12,20201000,-0.14
912,2017-04-11,28411000,0.72
913,2017-04-10,31061000,-2.23
914,2017-04-07,41071000,0.48
915,2017-04-06,27401000,0.28
916,2017-04-05,28461000,0.42
917,2017-04-04,31281000,-0.14
918,2017-04-03,33821000,1.45
919,2017-03-31,29841000,0.88
920,2017-03-30,20871000,0.31
921,2017-03-29,26171000,0.29
922,2017-03-28,27641000,0.74
923,2017-03-27,28661000,0.27
924,2017-03-24,24991000,0.53
925,2017-03-23,40901000,0.06
926,2017-03-22,24211000,-0.25
927,2017-03-21,35591000,0.62
928,2017-03-20,43901000,-0.38
929,2017-03-17,33731000,-0.5
930,2017-03-16,31591000,0.83
931,2017-03-15,49011000,-1.23
932,2017-03-14,69041000,-0.63
933,2017-03-13,21251000,0.09
934,2017-03-10,40641000,1.06
935,2017-03-09,14611000,0.18
936,2017-03-08,13541000,-0.48
937,2017-03-07,14051000,0.25
938,2017-03-06,14421000,0.1
939,2017-03-03,19701000,-1.18
940,2017-03-02,16421000,-0.61
941,2017-02-28,14451000,0.06
942,2017-02-27,14131000,-0.71
943,2017-02-24,18651000,0.11
944,2017-02-23,16811000,-0.14
945,2017-02-22,18441000,-0.16
946,2017-02-21,15841000,0.66
947,2017-02-20,18211000,0.22
948,2017-02-17,18751000,0.56
949,2017-02-16,15731000,-0.29
950,2017-02-15,17531000,0.82
951,2017-02-14,16841000,-0.12
952,2017-02-13,13381000,0.17
953,2017-02-10,17411000,0.12
954,2017-02-09,25151000,0.17
955,2017-02-08,15721000,0.27
956,2017-02-07,17461000,-0.39
957,2017-02-06,16171000,0.28
958,2017-02-03,17361000,-0.01
959,2017-02-02,21011000,-0.73
960,2017-02-01,15451000,1.43
961,2017-01-31,11611000,-0.22
962,2017-01-26,13881000,1.2
963,2017-01-25,17711000,-0.43
964,2017-01-24,18341000,-0.65
965,2017-01-23,22601000,-0.54
966,2017-01-20,12651000,-0.65
967,2017-01-19,15531000,0.2
968,2017-01-18,12231000,0.61
969,2017-01-17,13891000,-0.82
970,2017-01-16,16371000,-0.63
971,2017-01-13,16141000,0.65
972,2017-01-12,16691000,-0.55
973,2017-01-11,13521000,0.22
974,2017-01-10,15241000,-1.28
975,2017-01-09,15211000,-0.46
976,2017-01-06,14531000,0.07
977,2017-01-05,15761000,0.3
978,2017-01-04,18471000,0.69
979,2017-01-03,15371000,0.53
980,2017-01-02,11901000,-0.53
981,2016-12-29,12311000,0.53
982,2016-12-28,15761000,2.13
983,2016-12-27,16241000,0.59
984,2016-12-26,15591000,-0.15
985,2016-12-23,15241000,1.0
986,2016-12-22,14601000,-0.71
987,2016-12-21,15721000,-0.4
988,2016-12-20,17001000,-1.33
989,2016-12-19,13781000,-0.27
990,2016-12-16,17431000,0.31
991,2016-12-15,16511000,1.12
992,2016-12-14,15051000,0.26
993,2016-12-13,16151000,1.14
994,2016-12-12,16111000,1.09
995,2016-12-09,16921000,2.29
996,2016-12-08,30491000,0.96
997,2016-12-07,28961000,-0.53
998,2016-12-06,19071000,0.88
999,2016-12-05,14721000,-1.77
1000,2016-12-02,11041000,-1.57
1001,2016-12-01,11341000,-0.54
1002,2016-11-30,15811000,-0.17
1003,2016-11-29,14621000,0.58
1004,2016-11-28,10361000,-1.19
1005,2016-11-25,10411000,0.75
1006,2016-11-24,14831000,-1.23
1007,2016-11-23,13911000,-1.11
1008,2016-11-22,15301000,0.51
1009,2016-11-21,15371000,-1.63
1010,2016-11-18,12181000,-1.19
1011,2016-11-17,12391000,-0.23
1012,2016-11-16,14921000,1.97
1013,2016-11-15,14351000,-0.66
1014,2016-11-14,15461000,-0.84
1015,2016-11-11,28371000,-1.13
1016,2016-11-10,21071000,4.26
1017,2016-11-09,32751000,-3.3
1018,2016-11-08,11491000,0.35
1019,2016-11-07,11021000,1.49
1020,2016-11-04,12821000,-0.39
1021,2016-11-03,14911000,0.69
1022,2016-11-02,17141000,-2.11
1023,2016-11-01,13181000,0.17
1024,2016-10-31,15771000,-1.66
1025,2016-10-28,12701000,-1.56
1026,2016-10-27,17691000,2.37
1027,2016-10-26,22651000,0.33
1028,2016-10-25,23461000,-1.05
1029,2016-10-24,11211000,-0.8
1030,2016-10-21,12561000,-0.56
1031,2016-10-20,11361000,-0.84
1032,2016-10-19,13821000,0.43
1033,2016-10-18,12001000,0.73
1034,2016-10-17,13391000,-0.79
1035,2016-10-14,13481000,0.21
1036,2016-10-13,12431000,-0.87
1037,2016-10-12,14191000,-0.22
1038,2016-10-11,14501000,-0.62
1039,2016-10-10,12781000,-0.09
1040,2016-10-07,15211000,-1.36
1041,2016-10-06,14821000,-0.59
1042,2016-10-05,14061000,-0.14
1043,2016-10-04,14321000,0.38
1044,2016-09-30,17751000,-1.42
1045,2016-09-29,15321000,0.36
1046,2016-09-28,15201000,-0.55
1047,2016-09-27,14711000,0.27
1048,2016-09-26,16821000,-0.43
1049,2016-09-23,16771000,0.39
1050,2016-09-22,23161000,1.13
1051,2016-09-21,15321000,0.62
1052,2016-09-20,21281000,1.13
1053,2016-09-19,12091000,0.38
1054,2016-09-13,14561000,0.45
1055,2016-09-12,17381000,-2.06
1056,2016-09-09,21931000,-0.27
1057,2016-09-08,25051000,0.37
1058,2016-09-07,16651000,-1.06
1059,2016-09-06,15211000,-0.05
1060,2016-09-05,13721000,0.14
1061,2016-09-02,17351000,0.65
1062,2016-09-01,14921000,1.32
1063,2016-08-31,17921000,-0.41
1064,2016-08-30,17531000,0.22
1065,2016-08-29,20911000,-2.11
1066,2016-08-26,13831000,-0.37
1067,2016-08-25,17291000,-0.52
1068,2016-08-24,18081000,0.24
1069,2016-08-23,20761000,-0.26
1070,2016-08-22,19831000,-1.44
1071,2016-08-19,19741000,-0.63
1072,2016-08-18,26251000,0.13
1073,2016-08-17,26501000,-0.79
1074,2016-08-16,37471000,-0.62
1075,2016-08-12,20441000,-0.02
1076,2016-08-11,23631000,-0.64
1077,2016-08-10,24201000,1.77
1078,2016-08-09,24331000,0.98
1079,2016-08-08,23291000,0.52
1080,2016-08-05,31351000,-1.14
1081,2016-08-04,30521000,0.42
1082,2016-08-03,33721000,-0.17
1083,2016-08-02,40471000,-0.6
1084,2016-08-01,27851000,-1.07
1085,2016-07-29,22941000,0.45
1086,2016-07-28,21961000,0.29
1087,2016-07-27,24801000,-0.78
1088,2016-07-26,21951000,-0.04
1089,2016-07-25,27941000,-0.48
1090,2016-07-22,27431000,-0.54
1091,2016-07-21,43981000,0.73
1092,2016-07-20,30171000,0.64
1093,2016-07-19,28871000,0.25
1094,2016-07-18,22831000,-0.36
1095,2016-07-15,32721000,-0.56
1096,2016-07-14,31361000,-0.06
1097,2016-07-13,27731000,0.29
1098,2016-07-12,31981000,0.29
1099,2016-07-11,35911000,0.33
1100,2016-07-08,28441000,-0.87
1101,2016-07-07,34531000,1.4
1102,2016-07-06,45881000,-1.31
1103,2016-07-05,57261000,0.61
1104,2016-07-04,97061000,0.37
1105,2016-07-01,23481000,1.19
1106,2016-06-30,30301000,0.7
1107,2016-06-29,29431000,1.29
1108,2016-06-28,24181000,0.91
1109,2016-06-27,27541000,-0.62
1110,2016-06-24,51291000,-4.05
1111,2016-06-23,19721000,-0.92
1112,2016-06-22,19511000,0.06
1113,2016-06-21,19681000,-0.0
1114,2016-06-20,21171000,1.1
1115,2016-06-17,24911000,-0.48
1116,2016-06-16,27671000,-1.72
1117,2016-06-15,24181000,0.06
1118,2016-06-14,30281000,-0.29
1119,2016-06-13,21451000,-2.01
1120,2016-06-10,26171000,-0.27
1121,2016-06-09,31511000,0.78
1122,2016-06-08,27521000,-0.01
1123,2016-06-07,22071000,0.53
1124,2016-06-03,23871000,-0.25
1125,2016-06-02,26271000,-0.23
1126,2016-06-01,19151000,-0.44
1127,2016-05-31,24921000,1.04
1128,2016-05-30,26991000,0.71
1129,2016-05-27,19721000,0.58
1130,2016-05-26,21161000,-0.96
1131,2016-05-25,27271000,0.88
1132,2016-05-24,26191000,-0.57
1133,2016-05-23,28161000,0.79
1134,2016-05-20,22311000,0.33
1135,2016-05-19,30991000,-0.97
1136,2016-05-18,43891000,-2.05
1137,2016-05-17,34541000,-0.82
1138,2016-05-16,23431000,-0.26
1139,2016-05-13,23711000,-0.32
1140,2016-05-12,25821000,0.04
1141,2016-05-11,26731000,0.52
1142,2016-05-10,21801000,1.37
1143,2016-05-09,22671000,0.48
1144,2016-05-04,26071000,-0.52
1145,2016-05-03,22961000,1.63
1146,2016-05-02,35681000,-1.73
1147,2016-04-29,26421000,0.14
1148,2016-04-28,21911000,-0.61
1149,2016-04-27,24351000,-0.62
1150,2016-04-26,22791000,-0.4
1151,2016-04-25,21791000,0.28
1152,2016-04-22,26801000,-0.39
1153,2016-04-21,25281000,-0.03
1154,2016-04-20,23811000,-0.51
1155,2016-04-19,24721000,1.08
1156,2016-04-18,26751000,-0.05
1157,2016-04-15,23641000,0.74
1158,2016-04-14,26361000,0.29
1159,2016-04-12,23251000,-0.1
1160,2016-04-11,26411000,-1.39
1161,2016-04-08,23601000,-0.45
1162,2016-04-07,33551000,0.73
1163,2016-04-06,32751000,-0.88
1164,2016-04-05,24951000,-0.73
1165,2016-04-04,23111000,0.97
1166,2016-04-01,23761000,0.82
1167,2016-03-31,22731000,-1.1
1168,2016-03-30,23521000,0.75
1169,2016-03-29,26541000,2.0
1170,2016-03-28,24981000,-1.39
1171,2016-03-25,21531000,-0.8
1172,2016-03-24,22051000,-0.76
1173,2016-03-23,27411000,-0.26
1174,2016-03-22,25511000,-0.56
1175,2016-03-21,30581000,-0.94
1176,2016-03-18,27231000,0.42
1177,2016-03-17,24331000,-1.42
1178,2016-03-16,26831000,-0.08
1179,2016-03-15,24831000,0.88
1180,2016-03-14,23261000,0.48
1181,2016-03-11,20911000,0.23
1182,2016-03-10,40011000,1.95
1183,2016-03-09,35981000,0.4
1184,2016-03-08,33211000,0.21
1185,2016-03-07,34721000,-0.8
1186,2016-03-04,27231000,0.37
1187,2016-03-03,34841000,1.36
1188,2016-03-02,27421000,2.36
1189,2016-02-29,20551000,0.46
1190,2016-02-26,18301000,0.35
1191,2016-02-25,23521000,0.43
1192,2016-02-24,26591000,-0.3
1193,2016-02-23,31061000,-1.3
1194,2016-02-22,34621000,0.88
1195,2016-02-19,40601000,0.94
1196,2016-02-18,43661000,2.7
1197,2016-02-17,32581000,-2.88
1198,2016-02-16,24381000,2.29
1199,2016-02-15,29091000,1.68
1200,2016-02-12,48661000,-6.49
1201,2016-02-11,32811000,-5.42
1202,2016-02-05,26841000,-0.83
1203,2016-02-04,27831000,0.49
1204,2016-02-03,27631000,-0.76
1205,2016-02-02,27931000,-0.1
1206,2016-02-01,24911000,1.15
1207,2016-01-29,21391000,0.17
1208,2016-01-28,20831000,0.94
1209,2016-01-27,29261000,-1.18
1210,2016-01-26,25711000,-0.42
1211,2016-01-25,26741000,1.59
1212,2016-01-22,33511000,0.47
1213,2016-01-21,30761000,-0.54
1214,2016-01-20,35321000,-1.03
1215,2016-01-19,30261000,-0.02
1216,2016-01-18,27931000,2.38
1217,2016-01-15,37241000,-1.35
1218,2016-01-14,41161000,-0.42
1219,2016-01-13,35351000,2.81
1220,2016-01-12,22571000,-0.88
1221,2016-01-11,22541000,-1.0
1222,2016-01-08,24961000,0.85
1223,2016-01-07,29131000,-1.05
1224,2016-01-06,32021000,0.7
1225,2016-01-05,30151000,0.84
1226,2016-01-04,25041000,-0.77
