,날짜,거래량,변동 %
752,2017-12-07,128721000000,-0.29
753,2017-12-06,129651000000,-1.54
754,2017-12-05,97571000000,0.26
755,2017-12-04,91081000000,1.23
756,2017-12-01,82201000000,-0.14
757,2017-11-30,121251000000,-1.64
758,2017-11-29,67851000000,-0.09
759,2017-11-28,93031000000,0.44
760,2017-11-27,91211000000,-1.76
761,2017-11-24,73261000000,0.28
762,2017-11-23,71021000000,-0.29
763,2017-11-22,114421000000,0.59
764,2017-11-21,123281000000,0.18
765,2017-11-20,76771000000,-0.38
766,2017-11-17,92931000000,-0.05
767,2017-11-16,82131000000,0.66
768,2017-11-15,112561000000,-0.43
769,2017-11-14,94191000000,-0.21
770,2017-11-13,91511000000,-0.49
771,2017-11-10,86251000000,-0.35
772,2017-11-09,108971000000,-0.2
773,2017-11-08,114011000000,0.31
774,2017-11-07,114251000000,-0.19
775,2017-11-06,77981000000,-0.42
776,2017-11-03,75761000000,0.39
777,2017-11-02,86221000000,-0.36
778,2017-11-01,93841000000,1.56
779,2017-10-31,97631000000,0.97
780,2017-10-30,90391000000,0.35
781,2017-10-27,90501000000,0.69
782,2017-10-26,99451000000,-0.7
783,2017-10-25,83841000000,0.11
784,2017-10-24,70811000000,-0.15
785,2017-10-23,75011000000,0.17
786,2017-10-20,99621000000,0.74
787,2017-10-19,90041000000,-0.59
788,2017-10-18,75591000000,-0.03
789,2017-10-17,76861000000,0.21
790,2017-10-16,85191000000,0.14
791,2017-10-13,100701000000,-0.23
792,2017-10-12,98831000000,0.61
793,2017-10-11,86131000000,1.13
794,2017-10-10,99581000000,1.97
795,2017-09-29,63211000000,0.77
796,2017-09-28,70541000000,0.01
797,2017-09-27,66671000000,-0.15
798,2017-09-26,85811000000,-0.67
799,2017-09-25,78661000000,-0.1
800,2017-09-22,91111000000,-0.48
801,2017-09-21,92121000000,-0.07
802,2017-09-20,93161000000,-0.01
803,2017-09-19,89271000000,-0.13
804,2017-09-18,77351000000,1.67
805,2017-09-15,92791000000,0.37
806,2017-09-14,132261000000,0.81
807,2017-09-13,86741000000,-0.14
808,2017-09-12,70411000000,0.19
809,2017-09-11,81061000000,0.78
810,2017-09-08,69041000000,0.15
811,2017-09-07,80371000000,1.25
812,2017-09-06,91541000000,-0.29
813,2017-09-05,75191000000,-0.04
814,2017-09-04,67731000000,-1.17
815,2017-09-01,75661000000,-0.16
816,2017-08-31,99271000000,-0.44
817,2017-08-30,59531000000,0.33
818,2017-08-29,65551000000,-0.29
819,2017-08-28,63871000000,-0.54
820,2017-08-25,73861000000,0.15
821,2017-08-24,72201000000,0.33
822,2017-08-23,62661000000,0.12
823,2017-08-22,63191000000,0.39
824,2017-08-21,62871000000,-0.08
825,2017-08-18,77621000000,-0.2
826,2017-08-17,99261000000,0.61
827,2017-08-16,89401000000,0.73
828,2017-08-14,68091000000,0.73
829,2017-08-11,96751000000,-1.83
830,2017-08-10,105191000000,-0.37
831,2017-08-09,73811000000,-1.24
832,2017-08-08,71591000000,-0.18
833,2017-08-07,68361000000,0.16
834,2017-08-04,79351000000,0.37
835,2017-08-03,112321000000,-1.7
836,2017-08-02,94041000000,0.21
837,2017-08-01,81841000000,0.78
838,2017-07-31,82981000000,0.15
839,2017-07-28,100381000000,-1.99
840,2017-07-27,75491000000,0.33
841,2017-07-26,96651000000,-0.22
842,2017-07-25,82691000000,-0.58
843,2017-07-24,71711000000,0.07
844,2017-07-21,81101000000,0.37
845,2017-07-20,81101000000,0.53
846,2017-07-19,77081000000,0.08
847,2017-07-18,80891000000,0.04
848,2017-07-17,74541000000,0.37
849,2017-07-14,103191000000,0.32
850,2017-07-13,94921000000,0.88
851,2017-07-12,89121000000,-0.0
852,2017-07-11,85931000000,0.68
853,2017-07-10,78671000000,0.26
854,2017-07-07,87671000000,-0.39
855,2017-07-06,73591000000,0.04
856,2017-07-05,68311000000,0.42
857,2017-07-04,89181000000,-0.62
858,2017-07-03,71751000000,0.2
859,2017-06-30,73221000000,-0.26
860,2017-06-29,103111000000,0.55
861,2017-06-28,94921000000,-0.41
862,2017-06-27,131751000000,0.07
863,2017-06-26,71901000000,0.53
864,2017-06-23,81461000000,0.26
865,2017-06-22,88481000000,0.63
866,2017-06-21,100931000000,-0.58
867,2017-06-20,122391000000,0.23
868,2017-06-19,87801000000,0.59
869,2017-06-16,87841000000,0.03
870,2017-06-15,95411000000,-0.41
871,2017-06-14,113451000000,-0.02
872,2017-06-13,94391000000,0.58
873,2017-06-12,95851000000,-1.01
874,2017-06-09,118711000000,1.02
875,2017-06-08,126081000000,0.19
876,2017-06-07,87991000000,-0.54
877,2017-06-05,76121000000,-0.16
878,2017-06-02,94031000000,1.25
879,2017-06-01,77251000000,-0.21
880,2017-05-31,114681000000,0.03
881,2017-05-30,94121000000,-0.63
882,2017-05-29,105981000000,-0.14
883,2017-05-26,98101000000,0.57
884,2017-05-25,100091000000,1.16
885,2017-05-24,111991000000,0.12
886,2017-05-23,76651000000,0.24
887,2017-05-22,71071000000,0.86
888,2017-05-19,74781000000,-0.13
889,2017-05-18,83321000000,-0.29
890,2017-05-17,77841000000,-0.11
891,2017-05-16,97291000000,0.27
892,2017-05-15,58671000000,0.21
893,2017-05-12,74391000000,-0.5
894,2017-05-11,111191000000,1.2
895,2017-05-10,128101000000,-1.22
896,2017-05-08,102041000000,2.53
897,2017-05-04,65041000000,0.97
898,2017-05-02,69811000000,0.85
899,2017-04-28,78761000000,-0.05
900,2017-04-27,83541000000,0.2
901,2017-04-26,84111000000,0.48
902,2017-04-25,76981000000,1.22
903,2017-04-24,68131000000,0.68
904,2017-04-21,60451000000,0.82
905,2017-04-20,69511000000,0.46
906,2017-04-19,65261000000,-0.63
907,2017-04-18,54711000000,0.05
908,2017-04-17,47711000000,0.28
909,2017-04-14,44581000000,-0.65
910,2017-04-13,74101000,1.05
911,2017-04-12,57611000,0.26
912,2017-04-11,59391000,-0.62
913,2017-04-10,59921000,-0.65
914,2017-04-07,65061000,-0.16
915,2017-04-06,56811000,-0.45
916,2017-04-05,72391000,-0.06
917,2017-04-04,59581000,-0.24
918,2017-04-03,56541000,0.34
919,2017-03-31,59371000,-0.36
920,2017-03-30,58291000,-0.07
921,2017-03-29,68201000,0.22
922,2017-03-28,62561000,0.32
923,2017-03-27,70911000,-0.69
924,2017-03-24,71001000,-0.18
925,2017-03-23,76371000,0.06
926,2017-03-22,89311000,-0.43
927,2017-03-21,82821000,1.1
928,2017-03-20,59321000,-0.39
929,2017-03-17,86561000,0.62
930,2017-03-16,86731000,0.8
931,2017-03-15,72421000,0.0
932,2017-03-14,80671000,0.9
933,2017-03-13,72081000,1.15
934,2017-03-10,67631000,0.25
935,2017-03-09,71721000,-0.25
936,2017-03-08,68171000,0.15
937,2017-03-07,69481000,0.54
938,2017-03-06,72121000,0.24
939,2017-03-03,78081000,-1.06
940,2017-03-02,105761000,0.96
941,2017-02-28,88891000,0.41
942,2017-02-27,81081000,-0.52
943,2017-02-24,116671000,-0.92
944,2017-02-23,64491000,0.01
945,2017-02-22,64581000,0.27
946,2017-02-21,61711000,0.88
947,2017-02-20,54541000,0.33
948,2017-02-17,59751000,-0.03
949,2017-02-16,65401000,0.04
950,2017-02-15,75721000,0.34
951,2017-02-14,68621000,-0.34
952,2017-02-13,71071000,0.06
953,2017-02-10,83141000,0.36
954,2017-02-09,72701000,-0.01
955,2017-02-08,64571000,-0.46
956,2017-02-07,71251000,-0.19
957,2017-02-06,71641000,0.24
958,2017-02-03,71591000,0.13
959,2017-02-02,76731000,-0.4
960,2017-02-01,65871000,0.55
961,2017-01-31,69681000,-0.88
962,2017-01-26,70101000,0.87
963,2017-01-25,63441000,0.32
964,2017-01-24,54351000,0.07
965,2017-01-23,56741000,0.23
966,2017-01-20,55381000,-0.44
967,2017-01-19,59531000,0.23
968,2017-01-18,56661000,-0.11
969,2017-01-17,64801000,0.46
970,2017-01-16,63881000,-0.66
971,2017-01-13,61591000,-0.76
972,2017-01-12,70691000,0.67
973,2017-01-11,76591000,1.68
974,2017-01-10,60751000,-0.0
975,2017-01-09,59181000,0.21
976,2017-01-06,56571000,0.47
977,2017-01-05,78821000,-0.43
978,2017-01-04,68771000,0.06
979,2017-01-03,61841000,1.0
980,2017-01-02,36911000,0.13
981,2016-12-29,48691000,0.12
982,2016-12-28,54261000,-1.06
983,2016-12-27,52541000,0.23
984,2016-12-26,45261000,0.11
985,2016-12-23,46541000,-0.14
986,2016-12-22,53381000,-0.05
987,2016-12-21,62171000,-0.19
988,2016-12-20,51201000,0.25
989,2016-12-19,46961000,-0.24
990,2016-12-16,60481000,0.42
991,2016-12-15,55041000,-0.21
992,2016-12-14,55931000,0.14
993,2016-12-13,77991000,0.35
994,2016-12-12,56951000,-0.07
995,2016-12-09,58351000,-0.42
996,2016-12-08,74291000,2.21
997,2016-12-07,54701000,0.28
998,2016-12-06,61481000,1.38
999,2016-12-05,50361000,-0.29
1000,2016-12-02,55141000,-0.63
1001,2016-12-01,59351000,0.09
1002,2016-11-30,67941000,0.53
1003,2016-11-29,50821000,-0.02
1004,2016-11-28,45861000,0.28
1005,2016-11-25,44611000,0.09
1006,2016-11-24,53641000,-0.64
1007,2016-11-23,68301000,0.51
1008,2016-11-22,62531000,1.15
1009,2016-11-21,55391000,-0.28
1010,2016-11-18,78551000,-0.1
1011,2016-11-17,67351000,0.06
1012,2016-11-16,79971000,0.45
1013,2016-11-15,87821000,-0.32
1014,2016-11-14,100351000,-0.79
1015,2016-11-11,101511000,-1.3
1016,2016-11-10,119321000,2.26
1017,2016-11-09,123181000,-2.19
1018,2016-11-08,46851000,0.26
1019,2016-11-07,49041000,0.8
1020,2016-11-04,44621000,-0.13
1021,2016-11-03,56221000,0.03
1022,2016-11-02,67051000,-1.23
1023,2016-11-01,71631000,0.02
1024,2016-10-31,59121000,-0.23
1025,2016-10-28,53171000,-0.05
1026,2016-10-27,68401000,0.45
1027,2016-10-26,65631000,-1.18
1028,2016-10-25,68931000,-0.35
1029,2016-10-24,53741000,0.86
1030,2016-10-21,52581000,-0.45
1031,2016-10-20,60711000,0.08
1032,2016-10-19,62061000,0.09
1033,2016-10-18,59071000,0.7
1034,2016-10-17,55161000,0.43
1035,2016-10-14,61591000,0.46
1036,2016-10-13,58491000,-0.89
1037,2016-10-12,62691000,0.02
1038,2016-10-11,68771000,-1.6
1039,2016-10-10,74081000,0.1
1040,2016-10-07,62371000,-0.41
1041,2016-10-06,64941000,0.83
1042,2016-10-05,58011000,-0.07
1043,2016-10-04,62561000,0.66
1044,2016-09-30,74921000,-1.1
1045,2016-09-29,65371000,0.83
1046,2016-09-28,59191000,-0.52
1047,2016-09-27,58681000,0.81
1048,2016-09-26,43881000,-0.34
1049,2016-09-23,58391000,0.01
1050,2016-09-22,59901000,0.71
1051,2016-09-21,51981000,0.56
1052,2016-09-20,54631000,0.46
1053,2016-09-19,59751000,0.86
1054,2016-09-13,74551000,0.49
1055,2016-09-12,66331000,-2.63
1056,2016-09-09,70051000,-1.36
1057,2016-09-08,79381000,0.21
1058,2016-09-07,68751000,-0.24
1059,2016-09-06,49971000,0.5
1060,2016-09-05,54171000,1.22
1061,2016-09-02,49271000,0.18
1062,2016-09-01,56101000,-0.33
1063,2016-08-31,66351000,-0.24
1064,2016-08-30,56521000,0.39
1065,2016-08-29,62761000,0.1
1066,2016-08-26,68301000,-0.4
1067,2016-08-25,58801000,-0.02
1068,2016-08-24,54461000,-0.43
1069,2016-08-23,65711000,0.45
1070,2016-08-22,62921000,-0.55
1071,2016-08-19,72801000,0.22
1072,2016-08-18,64011000,0.81
1073,2016-08-17,63811000,-0.04
1074,2016-08-16,68321000,-0.01
1075,2016-08-12,74921000,-0.0
1076,2016-08-11,93471000,0.29
1077,2016-08-10,66941000,-0.16
1078,2016-08-09,60351000,0.68
1079,2016-08-08,64331000,0.69
1080,2016-08-05,62001000,1.25
1081,2016-08-04,54041000,0.24
1082,2016-08-03,74701000,-1.3
1083,2016-08-02,61751000,-0.74
1084,2016-08-01,91151000,0.93
1085,2016-07-29,87041000,-0.15
1086,2016-07-28,74231000,-0.34
1087,2016-07-27,78391000,0.0
1088,2016-07-26,73291000,0.83
1089,2016-07-25,68801000,0.24
1090,2016-07-22,55601000,-0.16
1091,2016-07-21,63661000,-0.09
1092,2016-07-20,60021000,-0.12
1093,2016-07-19,62161000,-0.22
1094,2016-07-18,55901000,0.2
1095,2016-07-15,75741000,0.49
1096,2016-07-14,67351000,0.22
1097,2016-07-13,78641000,0.85
1098,2016-07-12,72911000,0.06
1099,2016-07-11,63841000,1.46
1100,2016-07-08,62671000,-0.48
1101,2016-07-07,62211000,1.13
1102,2016-07-06,71671000,-2.05
1103,2016-07-05,54811000,-0.29
1104,2016-07-04,63631000,0.45
1105,2016-07-01,63051000,0.97
1106,2016-06-30,75451000,0.75
1107,2016-06-29,67361000,0.93
1108,2016-06-28,79651000,0.33
1109,2016-06-27,95451000,0.03
1110,2016-06-24,190031000,-2.88
1111,2016-06-23,65981000,-0.18
1112,2016-06-22,65851000,0.57
1113,2016-06-21,58401000,0.07
1114,2016-06-20,75091000,1.47
1115,2016-06-17,77331000,0.01
1116,2016-06-16,83311000,-0.69
1117,2016-06-15,84101000,-0.02
1118,2016-06-14,107841000,-0.29
1119,2016-06-13,79111000,-1.97
1120,2016-06-10,89451000,-0.49
1121,2016-06-09,138771000,0.06
1122,2016-06-08,90731000,0.88
1123,2016-06-07,79441000,1.42
1124,2016-06-03,86351000,0.09
1125,2016-06-02,78951000,0.25
1126,2016-06-01,78841000,-0.02
1127,2016-05-31,117971000,0.79
1128,2016-05-30,67451000,-0.05
1129,2016-05-27,92231000,0.53
1130,2016-05-26,130281000,-0.14
1131,2016-05-25,91191000,1.37
1132,2016-05-24,89471000,-0.92
1133,2016-05-23,57831000,0.46
1134,2016-05-20,65911000,-0.13
1135,2016-05-19,103131000,-0.33
1136,2016-05-18,103981000,-0.5
1137,2016-05-17,71721000,0.09
1138,2016-05-16,97141000,0.09
1139,2016-05-13,74191000,-0.72
1140,2016-05-12,81721000,-0.3
1141,2016-05-11,87901000,-0.25
1142,2016-05-10,114281000,0.6
1143,2016-05-09,98231000,-0.44
1144,2016-05-04,110861000,-0.4
1145,2016-05-03,71151000,0.34
1146,2016-05-02,78971000,-0.71
1147,2016-04-29,104341000,-0.43
1148,2016-04-28,108541000,-0.97
1149,2016-04-27,163101000,-0.09
1150,2016-04-26,134481000,0.32
1151,2016-04-25,129121000,-0.08
1152,2016-04-22,105791000,-0.43
1153,2016-04-21,87881000,0.86
1154,2016-04-20,93351000,-0.25
1155,2016-04-19,99751000,-0.05
1156,2016-04-18,82381000,-0.21
1157,2016-04-15,99581000,-0.14
1158,2016-04-14,136901000,2.13
1159,2016-04-12,102081000,0.68
1160,2016-04-11,89461000,0.12
1161,2016-04-08,117361000,-0.21
1162,2016-04-07,138881000,0.12
1163,2016-04-06,103091000,0.59
1164,2016-04-05,63931000,-1.02
1165,2016-04-04,68621000,0.28
1166,2016-04-01,157191000,-1.42
1167,2016-03-31,89221000,-0.28
1168,2016-03-30,103091000,0.41
1169,2016-03-29,103641000,0.65
1170,2016-03-28,104251000,0.07
1171,2016-03-25,73171000,-0.12
1172,2016-03-24,74741000,-0.47
1173,2016-03-23,72961000,-0.07
1174,2016-03-22,73841000,0.46
1175,2016-03-21,72831000,-0.14
1176,2016-03-18,77051000,0.22
1177,2016-03-17,88891000,0.72
1178,2016-03-16,73421000,0.22
1179,2016-03-15,67441000,-0.13
1180,2016-03-14,73871000,0.07
1181,2016-03-11,60921000,0.22
1182,2016-03-10,84241000,0.96
1183,2016-03-09,76741000,0.29
1184,2016-03-08,119591000,-0.74
1185,2016-03-07,134371000,0.2
1186,2016-03-04,116641000,-0.15
1187,2016-03-03,111241000,0.61
1188,2016-03-02,108551000,1.7
1189,2016-02-29,80361000,-0.25
1190,2016-02-26,77671000,-0.06
1191,2016-02-25,73321000,0.2
1192,2016-02-24,70371000,-0.05
1193,2016-02-23,70241000,0.03
1194,2016-02-22,59591000,-0.14
1195,2016-02-19,74341000,0.23
1196,2016-02-18,81411000,1.21
1197,2016-02-17,95031000,0.18
1198,2016-02-16,76711000,1.37
1199,2016-02-15,82001000,1.52
1200,2016-02-12,122061000,-0.76
1201,2016-02-11,83571000,-2.83
1202,2016-02-05,90041000,0.17
1203,2016-02-04,84731000,1.72
1204,2016-02-03,77801000,-0.92
1205,2016-02-02,87261000,-1.1
1206,2016-02-01,106261000,0.68
1207,2016-01-29,107901000,0.25
1208,2016-01-28,131301000,0.24
1209,2016-01-27,92891000,1.66
1210,2016-01-26,89531000,-1.31
1211,2016-01-25,75661000,0.62
1212,2016-01-22,115531000,2.23
1213,2016-01-21,145371000,-0.33
1214,2016-01-20,121081000,-2.41
1215,2016-01-19,80141000,0.65
1216,2016-01-18,79301000,-0.08
1217,2016-01-15,96871000,-1.12
1218,2016-01-14,78141000,-0.92
1219,2016-01-13,71911000,1.29
1220,2016-01-12,72241000,-0.12
1221,2016-01-11,76831000,-1.22
1222,2016-01-08,117161000,0.75
1223,2016-01-07,88011000,-1.14
1224,2016-01-06,89011000,-0.65
1225,2016-01-05,67021000,0.64
1226,2016-01-04,68181000,-2.39
