,지역명,평균관광소요시간,기준연월,콘텐츠아이디,mapx,mapy,시군구명,제목
878,경상북도,361.5034444444444,202107,2369371,127.9838271989,35.8918230338,김천시,수도산자연휴양림
879,경상남도,418.42580645161286,202107,2369504,128.4036083118,34.8023754984,통영시,박경리 기념관
880,경기도,121.1383548387097,202107,2371001,127.1120637819,37.3927851468,성남시 분당구,현대어린이책미술관
881,경기도,128.6226774193548,202107,2371204,127.0955761577,37.4010366713,성남시 분당구,판교박물관
882,경상남도,349.24335483870965,202107,2371675,127.972833085,34.9749735377,사천시,비토섬
883,경기도,234.16832258064522,202107,2377667,126.6760566025,37.2786211857,화성시,형도
884,경기도,32.08729032258064,202107,2379222,127.0514053355,37.2963396792,수원시 영통구,수원광교박물관
885,경상남도,81.6728064516129,202107,2381381,129.107987794,35.3482716183,양산시,법기수원지
886,경기도,54.51438709677421,202107,2383470,126.9133045606,37.6710464776,양주시,리틀빅아이 자유숲놀이터
887,부산광역시,82.52309677419355,202107,2385666,129.2127159794,35.2046146711,기장군,국립부산과학관
888,부산광역시,62.486064516129055,202107,2385686,129.1715395069,35.2870352253,기장군,아홉산숲
889,경상남도,160.64164516129037,202107,2387080,128.6213600754,35.0681024479,창원시 마산합포구,실리도
890,경상남도,310.7052258064516,202107,2387093,128.3890445391,34.74021274,통영시,만지도
891,경상남도,190.8089677419355,202107,2387327,128.0748787827,34.9039249696,사천시,신수도
892,경기도,193.42587096774193,202107,2392454,127.5853831372,37.5445678246,양평군,추억의 청춘뮤지엄
893,강원도,50.016903225806466,202107,2396037,127.7242936045,37.8934354331,춘천시,소양강스카이워크
894,강원도,146.674,202107,2398187,128.878146,37.836795,강릉시,사천항
895,서울특별시,129.5854193548387,202107,2401757,127.064797289,37.5384812788,광진구,자양동 양꼬치거리 (중국음식문화거리)
896,제주특별자치도,83.8414193548387,202107,2406470,126.3605878552,33.3519191227,제주시,드라마월드
897,경기도,348.38477419354837,202107,2407108,127.3365103137,37.7707008818,가평군,잣향기푸른숲
898,충청북도,102.6182580645161,202107,2412842,127.9077811353,36.9896906253,충주시,충주 라바랜드
899,경상남도,160.10845161290328,202107,2414696,128.8937646873,35.2516396151,김해시,김해가야테마파크
900,강원도,95.91345161290322,202107,2414791,128.9450866875,37.7736976381,강릉시,강릉커피거리
901,제주특별자치도,170.59745161290326,202107,2414812,126.533791569,33.5052799021,제주시,신산공원
902,충청북도,502.0723225806452,202107,2419040,127.785870495,36.57318621,보은군,충북알프스자연휴양림
903,경기도,52.12100000000001,202107,2432831,127.2237159637,37.5454277866,하남시,스포츠몬스터 하남
904,제주특별자치도,30.128193548387095,202107,2433925,126.6922142673,33.368061494,서귀포시,물영아리오름
905,충청북도,102.6182580645161,202107,2435097,127.9055702752,36.9878491298,충주시,충주세계무술공원
906,경상북도,247.8760645161291,202107,2436209,128.8263516967,36.7063875081,안동시,안동호반자연휴양림
907,경기도,355.74225806451614,202107,2436233,127.2963597331,37.3374976537,광주시,화담숲
908,경상북도,285.3019032258065,202107,2447115,128.4725676872,36.8577801675,영주시,국립산림치유원
909,경상남도,182.21522580645163,202107,2453996,127.0442880139,37.5396057793,김해시,수도박물관
910,인천광역시,123.19570967741934,202107,2462889,126.6926983872,37.520254533,부평구,인천나비공원
911,경기도,93.23445161290323,202107,2464201,127.2364816671,37.9234395953,포천시,포천아트밸리
912,전라북도,57.73977419354839,202107,2468978,126.7127710457,35.9899367777,군산시,근대미술관 (구)일본 제 18은행 군산지점
913,전라북도,153.02254838709675,202107,2469088,127.0662527712,35.9062357415,완주군,완주 삼례문화예술촌
914,경상남도,135.58958064516125,202107,2469441,128.1658088224,35.566657574,합천군,합천 영상테마파크
915,서울특별시,70.26641935483869,202107,2470006,127.0103125191,37.5681962917,중구,동대문디자인플라자(DDP)
916,강원도,75.84183870967742,202107,2470392,128.8818325269,37.1859669482,정선군,삼탄아트마인
917,경상남도,204.57803225806455,202107,2473002,128.0629087934,35.0714531852,사천시,사천 항공우주박물관
918,부산광역시,58.97535483870967,202107,2487925,128.9844580433,35.205479794,강서구,대저생태공원
919,부산광역시,197.44306451612906,202107,2487931,129.003911,35.2311,북구,화명생태공원
920,광주광역시,76.48270967741936,202107,2488192,126.7919634533,35.1364211589,광산구,1913송정역시장
921,광주광역시,117.83948387096775,202107,2488220,126.916751976,35.1540934888,동구,광주 대인시장 (대인예술시장)
922,광주광역시,109.60174193548389,202107,2488243,126.9022421427,35.1542876661,서구,광주 양동시장
923,인천광역시,143.1155483870968,202107,2490886,126.3127174506,37.6853563999,강화군,석모도 미네랄 온천
924,인천광역시,153.06435483870968,202107,2490906,126.3153612612,37.6994881312,강화군,석모도 자연휴양림
925,강원도,100.99251612903224,202107,2495006,127.8837032835,37.8276988353,홍천군,알파카월드
926,경상남도,107.83093548387097,202107,2496313,128.7211953463,35.0855967433,창원시 진해구,우도
927,경기도,83.59645161290324,202107,2498600,126.6941259798,37.720320158,파주시,출판도시 활판인쇄박물관
928,대구광역시,117.35774193548386,202107,2498819,128.6875778564,35.8315371497,수성구,아이니테마파크(대구 스타디움점)
929,충청남도,140.73858064516128,202107,2498883,127.1938955788,36.7834153273,천안시 동남구,아름다운정원 화수목
930,서울특별시,86.18067741935482,202107,2499807,126.9056112896,37.5562263614,마포구,망원시장
931,경상북도,234.8706451612903,202107,2500326,128.4624880456,36.1771549055,구미시,구미에코랜드
932,전라남도,134.5426451612903,202107,250094,126.9990737862,35.3222842102,담양군,담양 메타세쿼이아길
933,서울특별시,110.93064516129031,202107,250147,126.9821035185,37.5844522287,종로구,삼청동길
934,서울특별시,116.91083870967742,202107,250252,127.122258398,37.549969869,강동구,광나루한강공원
935,울산광역시,153.71619354838708,202107,2502631,129.3076757594,35.5533995305,중구,태화루
936,울산광역시,99.13338709677417,202107,2502643,129.313152574,35.5706254743,중구,함월루
937,전라북도,99.93690322580649,202107,250328,127.0351520726,35.7194036857,김제시,금산교회
938,서울특별시,33.11048387096774,202107,250364,126.9720969016,37.5560442399,중구,문화역 서울 284
939,경기도,183.6747741935484,202107,250376,126.9421861861,37.73601721,양주시,송암스페이스센터
940,서울특별시,197.2899677419355,202107,250396,127.058234926,37.6035486003,성북구,"서울 의릉(경종,선의왕후) [유네스코 세계문화유산]"
941,부산광역시,115.53880645161291,202107,2504464,129.0232470652,35.0768782439,서구,부산 송도해상케이블카
942,광주광역시,94.17119354838711,202107,250449,126.7243539924,35.1989185166,광산구,용진정사
943,광주광역시,150.3823548387097,202107,250453,126.8427290224,35.2228872435,광산구,쌍암공원
944,제주특별자치도,51.70658064516129,202107,1013246,126.5260587646,33.5115624163,제주시,동문재래시장
945,제주특별자치도,118.33609677419355,202107,1013258,126.5632725519,33.2501307909,서귀포시,서귀포매일올레시장
946,전라남도,77.39019354838709,202107,1017563,126.2517711958,34.8428092416,신안군,천사섬 분재공원
947,서울특별시,127.09970967741934,202107,1021339,126.9981601042,37.496343309,서초구,서래마을
948,인천광역시,144.3993225806452,202107,1025593,126.7214753816,37.4541793885,남동구,인천 모래내시장
949,서울특별시,70.00916129032257,202107,1030763,127.0739744885,37.5294074983,광진구,한강시민공원 뚝섬지구(뚝섬한강공원)
950,인천광역시,356.04912903225807,202107,1032715,125.9767060545,37.1908998164,옹진군,굴업도
951,부산광역시,76.8609677419355,202107,1046349,129.0582863695,35.1535758597,부산진구,서면1번가
952,경기도,129.80567741935485,202107,1053768,127.1059233542,37.3686100608,성남시 분당구,분당 정자동 카페거리
953,경기도,101.6638709677419,202107,1053905,127.1101326397,37.321226738,용인시 기흥구,보정동카페거리
954,서울특별시,156.3283870967742,202107,1059479,126.9241659471,37.528096629,영등포구,여의도한강공원
955,서울특별시,74.00687096774195,202107,1059638,126.9006646547,37.5513990563,마포구,한강시민공원 망원지구(망원한강공원)
956,경기도,98.52329032258065,202107,1060192,127.5186756584,37.8183042476,가평군,나인포레스트 이화원
957,대전광역시,170.46970967741933,202107,1066804,127.3238951379,36.3718398688,유성구,대전선사박물관
958,경상북도,82.61454838709678,202107,1067369,128.2596852822,35.7200863681,고령군,대가야 역사테마관광지
959,강원도,373.94054838709684,202107,1089831,128.0709683836,38.1437211523,양구군,광치자연휴양림
960,충청남도,139.62303225806448,202107,1103949,126.906756485,36.3065233623,부여군,백제문화단지
961,인천광역시,67.07683870967742,202107,1113230,126.7138232567,37.5553119415,계양구,계양산
962,인천광역시,102.51022580645163,202107,1113310,126.7352817449,37.5790234532,계양구,황어장터 3.1만세운동 기념관
963,서울특별시,139.48367741935485,202107,1114020,126.8770617205,37.5347144628,양천구,파리공원
964,인천광역시,101.87612903225809,202107,1114802,126.714767918,37.5444798847,계양구,계양산 산림욕장
965,서울특별시,173.4173225806452,202107,1115042,127.0866155278,37.6086568515,중랑구,봉화산(서울)
966,대구광역시,86.98903225806453,202107,1115613,128.6128734508,35.8268418577,수성구,수성못 유원지
967,대전광역시,139.6710322580645,202107,1125480,127.4711384401,36.2357774814,동구,상소동 산림욕장
968,서울특별시,99.35093548387098,202107,1131275,127.0369572316,37.473038377,서초구,양재 시민의숲
969,경기도,180.5997419354839,202107,1141128,127.12211992,37.3397386976,성남시 분당구,미필스키랜드
970,제주특별자치도,131.04629032258063,202107,1146121,126.6670616592,33.4564874302,제주시,에코랜드테마파크
971,서울특별시,85.05287096774192,202107,1164746,127.0254887761,37.5730932174,동대문구,서울풍물시장 전통문화체험관
972,서울특별시,75.30929032258065,202107,1177751,126.9216765685,37.5535075203,마포구,서울 트릭아이뮤지엄
973,경기도,134.90851612903225,202107,1179738,127.7278975915,37.2710687647,여주시,여주온천
974,경상북도,64.07519354838709,202107,1180825,128.5179949086,36.5446001818,안동시,부용대
975,전라남도,146.10012903225808,202107,1185331,126.7099741,34.9992769312,나주시,영산포 홍어거리
976,충청북도,114.06474193548385,202107,1202162,127.5816069834,36.3149342963,옥천군,정지용 문학관
977,경기도,343.4693548387097,202107,1213516,127.2759606442,37.7580762442,남양주시,몽골문화촌
978,제주특별자치도,260.6774516129032,202107,1220821,126.5516736169,33.2474447917,서귀포시,세계조가비박물관
979,부산광역시,147.2896774193548,202107,1243628,129.0084662884,35.2337659546,북구,부산어촌민속관
980,강원도,397.4293870967742,202107,125266,128.2919115391,37.5225141217,횡성군,국립 청태산자연휴양림
981,경상북도,260.11541935483876,202107,125407,128.1342658631,36.618826244,문경시,불정자연휴양림
982,경기도,242.16983870967744,202107,125409,127.4912013822,37.5933632114,가평군,국립 유명산자연휴양림
983,전라북도,159.25074193548392,202107,125415,127.301160494,35.9783871723,완주군,대아수목원
984,전라남도,244.76170967741936,202107,125425,126.9890263496,34.6988654004,보성군,제암산자연휴양림
985,전라북도,120.75325806451615,202107,126299,126.3977954789,35.8105741303,군산시,장자도
986,전라남도,466.056129032258,202107,126300,125.1920717233,34.6819855673,신안군,홍도
987,전라남도,165.1091290322581,202107,126301,125.4274063445,34.6829474501,신안군,흑산도
988,전라북도,163.43506451612905,202107,126320,127.1218687977,35.8475156136,전주시 덕진구,덕진공원
989,광주광역시,120.86951612903223,202107,126325,126.9121749222,35.1413559609,남구,사직공원(광주)
990,전라북도,146.3345806451613,202107,126328,127.3643137624,35.4279729781,남원시,교룡산국민관광지
991,광주광역시,92.62387096774194,202107,126329,126.9927528113,35.1851523797,북구,광주호
992,전라북도,221.59645161290322,202107,126335,126.7156797016,35.8597239049,김제시,망해사
993,전라남도,118.63909677419355,202107,126349,126.5494666678,35.2007737157,영광군,불갑사(영광)
994,전라북도,56.15041935483873,202107,126352,126.5876028524,35.6178048315,부안군,내소사(부안)
995,전라남도,121.44748387096772,202107,126359,126.8804275402,34.9255908663,화순군,운주사
996,전라남도,104.78029032258067,202107,126369,127.3311360668,34.9965794092,순천시,선암사[유네스코 세계문화유산]
997,전라남도,140.01570967741935,202107,126371,127.2755630365,35.0021972698,순천시,송광사(순천)
998,전라남도,109.71603225806454,202107,126374,127.011915027,35.1843194658,담양군,담양 소쇄원
999,전라북도,128.98600000000002,202107,126387,127.1451174946,35.8182276825,전주시 완산구,전주 풍패지관 (전주객사)
1000,전라북도,114.51170967741933,202107,126397,127.3793853019,35.4029038525,남원시,광한루원
1001,전라북도,155.79187096774191,202107,126398,126.7044055224,35.4303280892,고창군,고창읍성
1002,전라남도,97.07606451612905,202107,126412,126.7165449014,35.0333204227,나주시,나주 금성관
1003,전라남도,217.4142258064516,202107,126422,126.5559855617,34.1624571933,완도군,보길도 윤선도 원림
1004,전라북도,144.57748387096774,202107,126431,127.3861374938,35.4024567978,남원시,남원관광단지
1005,제주특별자치도,100.00961290322583,202107,126435,126.9415156012,33.4581111174,서귀포시,성산일출봉 [유네스코 세계자연유산]
1006,제주특별자치도,185.45654838709675,202107,126438,126.5594730067,33.2445341254,서귀포시,천지연폭포 (제주도 국가지질공원)
1007,제주특별자치도,55.423032258064524,202107,126439,126.4184294967,33.252656,서귀포시,천제연폭포
1008,제주특별자치도,76.62387096774194,202107,126446,126.2735884192,33.1664326869,서귀포시,가파도
1009,제주특별자치도,66.85264516129031,202107,126448,126.4535876238,33.4967767892,제주시,이호테우해변
1010,제주특별자치도,314.45970967741937,202107,126449,126.4066417502,33.2472758529,서귀포시,중문·색달 해변
1011,제주특별자치도,26.6056129032258,202107,126452,126.7706788053,33.5280478463,제주시,만장굴 (제주도 국가지질공원)
1012,제주특별자치도,122.55387096774194,202107,126455,126.2415557152,33.3886659648,제주시,한림공원
1013,제주특별자치도,138.2682903225806,202107,126457,126.312383488,33.2371060501,서귀포시,산방굴사(제주)
1014,제주특별자치도,77.46783870967744,202107,126464,126.4142854128,33.2526059401,서귀포시,여미지식물원
1015,제주특별자치도,119.85358064516129,202107,126466,126.4172908956,33.2441930275,서귀포시,퍼시픽 리솜
1016,제주특별자치도,127.82638709677421,202107,126471,126.8012376121,33.3917550704,서귀포시,성읍민속마을
1017,제주특별자치도,135.67635483870967,202107,126472,126.8074904604,33.4862530626,제주시,비자림
1018,제주특별자치도,22.580193548387097,202107,126474,126.6928183084,33.4323127375,제주시,산굼부리
1019,전라남도,195.86145161290318,202107,126476,127.457055639,35.317964799,구례군,지리산온천랜드
1020,서울특별시,120.36606451612904,202107,126480,126.9540987992,37.4484036407,관악구,관악산
1021,서울특별시,145.53996774193547,202107,126482,127.0882024495,37.6724994569,노원구,불암산
1022,서울특별시,119.77080645161293,202107,126483,127.0732589963,37.6854837876,노원구,수락산
1023,서울특별시,121.0652258064516,202107,126484,126.9685079323,37.570442502,종로구,경희궁
1024,서울특별시,112.48077419354841,202107,126486,127.0338117035,37.5214632538,강남구,도산공원
1025,서울특별시,94.41896774193546,202107,126490,127.0807288607,37.5494219613,광진구,서울어린이대공원
1026,서울특별시,73.24164516129031,202107,126498,127.0979006015,37.5113516917,송파구,롯데월드
1027,서울특별시,143.4464193548387,202107,126500,127.0406812855,37.5924523515,동대문구,홍릉수목원
1028,서울특별시,182.23525806451613,202107,126503,126.9469403996,37.572344672,서대문구,봉원사(서울)
1029,서울특별시,74.65806451612902,202107,126508,126.9769930325,37.5788222357,종로구,경복궁
1030,서울특별시,76.97683870967742,202107,126509,126.9749158129,37.5658042674,중구,덕수궁
1031,서울특별시,115.4125806451613,202107,126510,126.9948360128,37.573120441,종로구,종묘 [유네스코 세계문화유산]
1032,서울특별시,61.79883870967743,202107,126519,127.1309239758,37.5605132451,강동구,서울 암사동 유적
1033,서울특별시,48.59316129032258,202107,126521,126.9732511194,37.5013561692,동작구,국립서울현충원
1034,서울특별시,66.38677419354839,202107,126524,127.007102195,37.6485785549,강북구,국립4.19민주묘지
1035,서울특별시,133.78351612903228,202107,126525,127.0494329105,37.5071013134,강남구,서울 선릉(성종과 정현왕후)과 정릉(중종) [유네스코 세계문화유산]
1036,서울특별시,497.7853870967741,202107,126526,127.0971582842,37.6341401905,노원구,서울 태릉(문정왕후)과 강릉(인순왕후) [유네스코 세계문화유산]
1037,서울특별시,105.71506451612903,202107,126532,127.1224425828,37.5194456386,송파구,올림픽공원
1038,서울특별시,126.02174193548389,202107,126533,126.9705380078,37.5808552168,종로구,청와대 앞길
1039,서울특별시,126.60296774193549,202107,126534,127.0005573224,37.5869078302,종로구,대학로
1040,서울특별시,113.40845161290324,202107,126535,126.9876206116,37.5516394747,용산구,남산서울타워
1041,서울특별시,118.6119677419355,202107,126537,126.9864254968,37.5791612548,종로구,북촌한옥마을
1042,경기도,100.24293548387098,202107,126539,127.1837471485,37.7471036189,남양주시,봉선사(경기)
1043,경상북도,135.0571612903226,202107,126541,128.7190429494,35.688731647,청도군,청도 용암웰빙스파
1044,경기도,164.86529032258065,202107,126542,126.7128301001,37.6117331374,김포시,김포 장릉(인헌왕후) [유네스코 세계문화유산]
1045,경기도,150.02751612903225,202107,126543,126.9496442704,37.7208524431,양주시,양주 온릉(단경왕후) [유네스코 세계문화유산]
1046,전라북도,76.84641935483872,202107,126551,127.1097293694,35.5891836472,임실군,옥정호(물안개길)
1047,인천광역시,137.96016129032262,202107,126568,126.726606788,37.5064928445,부평구,신트리공원
1048,서울특별시,113.38329032258063,202107,1265735,126.8300634331,37.5274172505,양천구,서서울호수공원
1049,경상남도,146.52074193548384,202107,126577,128.6047816783,34.7272513743,거제시,명사해수욕장
1050,경상남도,162.8608387096774,202107,126578,128.7063483526,34.8135435701,거제시,와현모래숲해변
1051,경상남도,434.90599999999984,202107,126580,128.7084096104,35.0096716809,거제시,농소몽돌해변
1052,경상남도,120.508,202107,126581,128.7113935265,34.769476358,거제시,외도 보타니아
1053,경상남도,136.97432258064518,202107,126595,127.8006607898,35.4493504252,산청군,산청 전 구형왕릉
1054,강원도,407.49016129032253,202107,126603,127.9818261696,38.2460214153,양구군,두타연 (강원평화지역 국가지질공원)
1055,전라남도,233.68641935483873,202107,126612,127.1328210732,34.9614272041,보성군,대원사(보성)
1056,경기도,146.29012903225805,202107,126618,127.0359939012,37.2586104401,수원시 팔달구,인계예술공원
1057,경상남도,158.06974193548385,202107,126631,127.7012028073,35.2402639341,하동군,삼성궁
1058,강원도,115.26380645161288,202107,126644,127.8322604466,37.3650792719,원주시,간현관광지
1059,충청남도,161.08035483870967,202107,126650,126.9132621678,36.2797320992,부여군,부여 정림사지 오층석탑 [유네스코 세계유산]
1060,부산광역시,106.80358064516128,202107,126658,129.0850810864,35.0582842406,영도구,태종대 (부산 국가지질공원)
1061,경상남도,186.03416129032252,202107,126659,128.4155178716,34.8219985169,통영시,미륵산(통영)
1062,경상남도,91.09735483870969,202107,126661,128.3993123575,34.7682375703,통영시,달아공원
1063,부산광역시,128.2519677419355,202107,126662,128.417458721,34.84668468,동래구,충렬사
1064,제주특별자치도,126.04777419354839,202107,126665,126.5587093031,33.2392291431,서귀포시,서귀포잠수함
1065,충청남도,114.60348387096778,202107,125427,126.6645750249,36.6374811624,홍성군,용봉산자연휴양림
1066,충청북도,94.46474193548387,202107,125432,128.0470598432,36.8116053215,괴산군,조령산자연휴양림
1067,전라북도,166.4794193548387,202107,125447,126.5428045873,35.3755288116,고창군,보리나라 학원농장
1068,충청남도,173.9346774193548,202107,125448,126.3530509714,36.5092127906,태안군,안면도자연휴양림
1069,경기도,82.56241935483871,202107,125449,127.1884127997,37.4766795706,광주시,남한산성도립공원 [유네스코 세계문화유산]
1070,경기도,138.33961290322583,202107,125450,126.9696583508,37.941016026,양주시,감악산(파주)
1071,서울특별시,82.96809677419357,202107,125452,127.0543676447,37.4416867722,서초구,청계산
1072,경기도,153.80816129032257,202107,125457,126.9076610772,37.359274265,군포시,수리산도립공원
1073,인천광역시,104.19045161290323,202107,1254680,126.5171140396,37.7335377029,강화군,갑곶돈대
1074,경기도,214.18374193548385,202107,125469,127.3504217472,38.0956743687,포천시,명성산
1075,인천광역시,168.37587096774195,202107,125501,126.5315138256,37.494229717,중구,영종도
1076,인천광역시,294.60651612903223,202107,125502,126.4877441466,37.7465023393,강화군,강화도
1077,경기도,212.77525806451612,202107,125503,126.6226033034,37.171088265,화성시,제부도
1078,인천광역시,61.80658064516129,202107,125504,126.1446675186,37.2276262006,옹진군,덕적도 갈대 군락지
1079,경기도,169.5840967741935,202107,125514,126.9209554194,37.4189731315,안양시 만안구,안양예술공원
1080,경기도,225.38864516129033,202107,125517,127.4476380247,37.7114903601,가평군,청평호반
1081,경기도,85.48251612903228,202107,125520,127.0556678674,38.0117815459,연천군,한탄강 관광지
1082,경기도,120.51445161290322,202107,125521,127.1638252451,37.7990722069,포천시,고모저수지
1083,경기도,89.8401935483871,202107,125523,127.322102909,38.0688380918,포천시,포천 산정호수
1084,인천광역시,122.19245161290326,202107,125533,126.3218553995,37.6890394634,강화군,보문사(강화)
1085,인천광역시,93.68029032258065,202107,125534,126.4829144566,37.6316934165,강화군,강화 전등사
1086,경기도,179.78135483870966,202107,125541,127.3878990314,37.4218034391,광주시,천진암 성지
1087,경기도,118.77967741935484,202107,125544,126.5308515502,37.7378152245,김포시,김포 문수산성
1088,경기도,90.5375806451613,202107,125545,127.1318055601,37.6189981322,구리시,구리 동구릉 [유네스코 세계문화유산]
1089,경기도,190.57490322580642,202107,125548,127.2096231123,37.6315564164,남양주시,"남양주 홍릉(고종과 명성황후)과 유릉(순종과 순명,순정 황후) [유네스코 세계문화유산]"
1090,경기도,101.3822258064516,202107,125551,126.8685255168,37.6639909413,고양시 덕양구,고양 서삼릉(장경왕후) [유네스코 세계문화유산]
1091,경기도,153.45635483870973,202107,125552,126.8980044554,37.6260431066,고양시 덕양구,고양 서오릉 [유네스코 세계문화유산]
1092,경기도,129.10309677419352,202107,125555,127.010245618,37.2807935229,수원시 팔달구,수원 화성 [유네스코 세계문화유산]
1093,경기도,61.32293548387097,202107,125562,126.8260146447,37.5962397318,고양시 덕양구,행주산성
1094,경기도,155.66345161290323,202107,125573,127.6038994562,37.3060263378,여주시,"여주 영릉(英陵)세종대왕)과 영릉(寧陵)효종,인선왕후) [유네스코 세계문화유산]"
1095,경기도,58.05309677419355,202107,125578,127.1182114671,37.2577842292,용인시 기흥구,한국민속촌
1096,경기도,133.79032258064515,202107,125583,126.6772704746,37.7732303566,파주시,오두산 통일전망대
1097,강원도,182.3060322580645,202107,125587,128.0506809522,37.4143609729,원주시,치악산국립공원
1098,강원도,307.65480645161296,202107,125590,128.9620714511,37.1311136816,태백시,태백산 국립공원
1099,강원도,295.88493548387095,202107,125591,128.6014971798,37.7171280755,평창군,오대산국립공원
1100,강원도,137.84903225806454,202107,125684,128.5534730594,38.2787869193,고성군,아야진해변
1101,강원도,116.42109677419354,202107,125691,128.9543194947,37.763865623,강릉시,남항진해변(남항진해수욕장)
1102,강원도,159.45403225806453,202107,125696,128.8777243728,37.8291482395,강릉시,사천해변(사천해수욕장)
1103,강원도,122.0994838709677,202107,125699,128.8188493785,37.9106348733,강릉시,주문진해변
1104,강원도,208.2982580645161,202107,125700,128.769519165,37.9536844755,양양군,"남애해변(남애1, 3리)"
1105,강원도,235.92206451612898,202107,125702,128.6336291424,38.1177544435,양양군,낙산 해수욕장
1106,강원도,149.46229032258066,202107,125707,128.6019936305,38.190575913,속초시,속초해수욕장
1107,강원도,262.54925806451615,202107,125711,129.3139909058,37.2855472344,삼척시,"장호해수욕장(장호항, 장호해변)"
1108,강원도,195.28435483870973,202107,125713,129.0896709728,37.5922686461,동해시,망상해변
1109,강원도,211.99312903225805,202107,125720,128.759586149,37.9723515608,양양군,죽도해수욕장
1110,강원도,82.66012903225807,202107,125724,128.5353790659,37.1307444592,영월군,고씨굴 (강원고생대 국가지질공원)
1111,강원도,176.74596774193546,202107,125733,127.5896831229,37.7222445044,홍천군,마곡유원지
1112,강원도,69.81941935483871,202107,125740,128.9910453796,37.1730260952,태백시,황지연못
1113,강원도,315.13477419354837,202107,125747,127.6728040845,37.9790217309,춘천시,춘천호
1114,강원도,183.48174193548388,202107,125750,128.5904917167,38.1963805691,속초시,청초호
1115,강원도,105.8964193548387,202107,125773,128.6273544905,38.1248562734,양양군,낙산사
1116,강원도,174.22703225806447,202107,125782,127.2893135057,38.18799301,철원군,고석정국민관광지
1117,강원도,82.32619354838712,202107,125785,128.4448219569,37.1760014282,영월군,청령포 (강원고생대 국가지질공원)
1118,강원도,105.05751612903225,202107,125789,128.8776814918,37.7787651808,강릉시,강릉 오죽헌
1119,강원도,84.40203225806451,202107,125790,128.8965126087,37.7955691591,강릉시,강릉 경포대
1120,강원도,108.30535483870968,202107,125799,129.1604665182,37.4408708123,삼척시,삼척 죽서루
1121,충청북도,248.34922580645156,202107,125814,128.078524314,36.8869528084,제천시,월악산국립공원
1122,충청남도,148.1011935483871,202107,125815,126.622505462,36.6801283022,예산군,덕산도립공원
1123,충청남도,134.16219354838705,202107,125817,127.232462061,36.356873299,공주시,계룡산국립공원
1124,충청남도,180.07683870967745,202107,125819,126.8841143717,36.3998317199,청양군,칠갑산도립공원
1125,충청남도,224.02916129032258,202107,125841,126.5365469039,36.2445351993,보령시,무창포해수욕장
1126,충청남도,251.37745161290323,202107,125843,126.3331027835,36.5087930546,태안군,방포해수욕장
1127,충청남도,326.6133548387097,202107,125845,126.2875471184,36.6701403638,태안군,몽산포해수욕장
1128,충청남도,404.96638709677416,202107,125850,126.3445458887,36.520505791,태안군,안면도
1129,충청남도,255.31461290322582,202107,125851,126.1410935471,36.6764899198,태안군,신진도
1130,충청남도,124.69467741935486,202107,125853,126.0803884163,36.2264434555,보령시,외연도
1131,충청남도,150.5044838709678,202107,125856,126.99952421,36.7833257842,아산시,온양온천지구
1132,충청남도,287.8077419354839,202107,125859,126.6534911436,36.6954437417,예산군,덕산온천지구
1133,충청북도,92.08351612903226,202107,125868,127.4874733491,36.6325990145,청주시 상당구,청주 중앙공원
1134,충청북도,89.45406451612904,202107,125870,127.901684547,36.9866686384,충주시,충주 탄금대와 탄금대공원
1135,충청북도,188.94232258064514,202107,125871,127.9225639352,36.9619163144,충주시,호암지
1136,세종특별자치시,130.8926129032258,202107,125875,127.240993357,36.6085029362,세종특별자치시,고복자연공원
1137,충청남도,90.2536129032258,202107,125880,126.4111793533,36.6037195733,서산시,간월암(서산)
1138,충청남도,148.78129032258065,202107,125893,127.2200577134,36.3532762699,공주시,동학사(공주)
1139,충청남도,117.52154838709676,202107,125894,127.0123513593,36.5590434681,공주시,마곡사[유네스코 세계문화유산]
1140,충청남도,89.64200000000001,202107,125896,126.6223170444,36.6630913718,예산군,수덕사
1141,충청북도,71.38999999999999,202107,125906,127.835369633,36.5450375544,보은군,보은 법주사[유네스코 세계문화유산]
1142,충청남도,72.44387096774194,202107,125908,126.5901482688,36.7469061583,서산시,개심사(서산)
1143,충청북도,166.72829032258062,202107,125913,128.3455026829,37.0001447789,단양군,도담삼봉
1144,충청남도,96.3723548387097,202107,125926,127.3083636955,36.7600839409,천안시 동남구,천안 유관순 열사 유적
1145,충청남도,123.94464516129034,202107,125949,127.1268075582,36.4629981683,공주시,공주 공산성 [유네스코 세계유산]
1146,충청북도,159.24993548387096,202107,125964,127.5385900806,36.6653100674,청주시 상당구,청주 상당산성
1147,충청남도,334.9194193548388,202107,125968,126.6525025576,36.6874585327,예산군,충의사 (매헌 윤봉길 의사 유적)
1148,충청북도,128.11041935483874,202107,125970,127.4722188309,36.644583476,청주시 흥덕구,청주 흥덕사지
1149,충청북도,23.253548387096778,202107,125973,127.4929813689,36.8261935407,진천군,진천 농다리
1150,세종특별자치시,119.77122580645158,202107,125981,127.2268233496,36.6756755246,세종특별자치시,운주산성
1151,충청남도,86.38541935483869,202107,125984,126.9123264042,36.2697498921,부여군,서동공원과 궁남지
1152,충청남도,133.4180322580645,202107,125988,126.9202224087,36.2890144903,부여군,관북리유적과 부소산성 [유네스코 세계유산]
1153,충청남도,147.1472580645161,202107,125990,126.7625691944,37.9342436437,서산시,서산 해미읍성
