,기준연월일,동시수용인원수,콘텐츠 ID,예측혼잡도구분코드,예측혼잡도비율,예측수,제목
61,20210828,56.76086956521739,2650446,5,3.8847184986595176,220.5,반딧불이천문대
62,20210828,3547.7555555555555,2650756,3,1.0679287060990048,3788.75,망우리공원
63,20210828,3821.261111111111,2650772,4,1.2525315231882437,4786.25,녹사평지하예술정원
64,20210828,637.6351851851852,2650800,3,1.1426335156234118,728.5833333333334,사의재저잣거리
65,20210828,487.07037037037037,2650826,5,1.3665034332251027,665.5833333333335,쉬리마을
66,20210828,2803.7462962962964,2650827,5,2.23555058278507,6267.916666666667,주전어촌체험마을
67,20210828,5122.353703703704,2650828,1,0.8291598444146948,4247.249999999999,신해철거리
68,20210828,2364.3796296296296,2650890,3,1.1590778255982894,2740.5,방천시장
69,20210828,3561.173474872729,2652577,4,1.5143826841486236,5392.979445596645,메타프로방스
70,20210828,5722.676974264058,2654607,4,1.347358943144188,7710.5,하늘공원
71,20210828,908.5430408469945,2656454,4,1.1571739363122913,1051.3423268860554,진안홍삼스파
72,20210828,16016.94702397541,2656733,4,2.00650907906513,32138.14962251187,대부바다향기테마파크
73,20210828,133.6772672284289,2658207,5,2.268353318512379,303.22727272727275,백두대간생태교육장
74,20210828,8179.908040232241,2658227,4,1.4593500084591458,11937.348867707955,황리단길
75,20210828,1249.0209470628417,2659216,5,1.8009843439755826,2249.467170957733,마산아트센터
76,20210828,428.18592670765025,2660744,5,1.8708984177923837,801.0923727983085,태평염전해양힐링스파
77,20210828,84.44097038603914,2660763,3,2.072453682139745,175.0,서귀포치유의숲
78,20210828,599.4935562841531,2660803,5,3.9997536353426697,2397.8265311120467,청도와인터널
79,20210828,359.5086010928962,2660811,4,2.627250999231776,944.5193314537295,왕궁보석테마관광지(보석박물관)
80,20210828,10219.284075000001,2661405,3,0.8386948956518366,8570.861390918602,선유도공원
81,20210828,3245.1554248193197,2661407,3,1.1317382947447423,3672.6666666666665,제주항공우주박물관
82,20210828,514.4311325208137,2661506,5,1.384848322491966,712.4090909090911,서울함공원
83,20210828,1120.4015671448087,2661698,4,1.3171947590531938,1475.7870722781272,한탄강주상절리길
84,20210828,2923.0369998237265,2663239,1,0.7244177888024325,2117.5,테미오래
85,20210828,832.3858496386392,2663250,3,1.5431545365140884,1284.5,신창풍차해안도로
86,20210828,1626.7524913251368,268161,1,0.5237997197898228,852.0924991235028,전주한지박물관
87,20210828,2671.320407650273,273746,1,1.0234539974111947,2733.973549575774,황학동 벼룩시장 (도깨비시장 / 만물시장)
88,20210828,1417.0121788934428,304789,3,1.0826720984664004,1534.1595492750102,만어사
89,20210828,4395.498906147541,304794,2,0.37309345796451177,1639.931886373815,망경암
90,20210828,4687.7553806693995,304801,2,0.7874403988785666,3691.327966799459,망해암
91,20210828,4802.931213729509,316296,3,1.0129479163153923,4865.119165153465,봉녕사(수원)
92,20210828,245.44323387978145,317499,5,3.614358556522244,887.1198525138784,부인사(대구)
93,20210828,3572.3070775956285,317503,4,2.8474578750627457,10171.993920242056,분황사
94,20210828,501.9504,322836,1,0.5253139375413642,263.6815410744628,휴애리자연생활공원
95,20210828,2483.0734981557375,324429,3,0.8683763314113195,2156.242254953151,에덴밸리스키장(에덴밸리리조트)
96,20210828,491.1641840782124,337517,5,0.9542225907612473,468.67996022024596,국립횡성숲체원
97,20210828,1444.3668075819671,402979,3,1.1830879127456881,1708.8129116213024,지리산생태과학관
98,20210828,5931.53153852459,407030,3,1.0510189091173578,6234.151807015318,부천식물원
99,20210828,14509.671204918033,407051,4,1.4840712125532427,21533.385338831577,세미원
100,20210828,4575.14036181694,407259,5,0.8475530174746819,3877.6740190281553,용문산자연휴양림
101,20210828,4419.635478005464,433042,4,1.0198843289466275,4507.51696367431,한과문화박물관 한가원
102,20210828,11823.532762158471,486986,3,1.0287705395883564,12163.70217956638,수원사(수원)
103,20210828,8402.11810054645,523741,3,0.46157538973177875,3878.21093683216,은행식물원(은행자연관찰원)
104,20210828,8669.555926366122,523999,3,0.9405577218083986,8154.21777119342,선인장다육식물연구소(구선인장연구소)
105,20210828,3466.0444765027323,529248,2,1.6609031616671062,5756.764229502198,하남이성산성
106,20210828,1680.0765103825138,533874,3,2.492382789786447,4187.393780001848,한려수도조망케이블카
107,20210828,724.8166409836066,553319,4,1.5358804986783094,1113.2317440042389,고산윤선도유적지
108,20210828,6104.902176639343,558819,3,0.9556321915397191,5834.041046197457,웅진플레이도시 워터도시
109,20210828,1061.1128906420765,561034,4,0.9504172542751408,1008.5000000000001,철원평화전망대
110,20210828,694.6688153005464,572960,2,1.3993966632411794,972.1172221892878,용눈이오름
111,20210828,1277.852031971154,572968,3,0.10426408116645605,133.2340679801612,따라비오름
112,20210828,1373.295,572973,2,1.2199672786441567,1675.3749639256273,새별오름
113,20210828,5106.7045415300545,575607,5,0.7163543974584023,3658.2102548458492,전남신안증도슬로시티
114,20210828,829.9666571038252,575754,3,0.30779037044106,255.4557448437146,소안도
115,20210828,991.5002398329129,575784,3,0.8965347013569578,888.9143714139526,소매물도
116,20210828,2536.1952089890715,577571,3,0.5579585500309564,1415.0918014030008,호도
117,20210828,344.10858005464485,577593,5,1.3227272013116849,455.16177904301827,웅도
118,20210828,647.6055508196721,579414,4,1.73962895592658,1126.593368224684,연홍도
119,20210828,6332.485277254098,584970,3,0.6039103377379195,3824.253322506925,이순신공원
120,20210828,4447.544543510929,585526,4,1.0489208158276524,4665.122051009307,사천진해변(사천뒷불해수욕장)
121,20210828,2848.041223770492,587699,4,0.8179176917380457,2329.4633037211597,디오션리조트 워터파크
122,20210828,5794.792027117486,591866,4,1.469452743384039,8515.173041587746,금능해수욕장
123,20210828,2226.2946172814204,593382,4,1.2989579883926512,2891.8631776332613,창평슬로시티
124,20210828,1208.8014262295083,598635,3,2.1076394678773838,2547.7175947477836,검멀레해변
125,20210828,1141.3630470628416,603727,3,0.7796164154447593,889.8253674722407,호명호수공원
126,20210828,5284.913960245901,604009,5,1.1386636355533135,6017.739343560057,쁘띠프랑스
127,20210828,13501.672439480875,611419,3,0.8741561561782846,11802.570081674885,평촌먹거리촌
128,20210828,12513.89245635246,611515,4,1.95993612776426,24526.429924161825,대부도방아머리먹거리타운
129,20210828,9780.613061065575,611529,4,1.4552668505721835,14233.401966042062,오이도음식문화거리
130,20210828,2519.250823565574,611738,4,0.8576373553791413,2160.6036138595027,단대동닭죽촌
131,20210828,2529.5324034836067,611883,3,0.9204769647939502,2328.376309106536,까치울먹거리촌(작동먹거리촌)
132,20210828,20080.85758306011,612807,5,1.274062207396663,25584.261738691584,의정부부대찌개거리
133,20210828,2923.277498224044,619598,1,0.39957565244278487,1168.0705136241843,화성베어팜
134,20210828,2232.210863319672,619672,1,0.3461987812572628,772.7886803904929,발안식염온천
135,20210828,15622.66615430328,619709,5,0.7471084089298995,11671.825253784516,동주염전
136,20210828,2581.169613797814,632089,3,0.7938787456790783,2049.1356953867594,완도타워
137,20210828,456.4602361475409,635701,3,0.6081899221864044,277.6145155037607,신풍신천바다목장
138,20210828,7440.997719262294,638913,1,0.037958390031094524,282.44829364824295,수원박물관
139,20210828,395.1898043715848,642353,3,1.3345562152247066,527.4030096175344,제주유리의성
140,20210828,13621.33430286885,646762,2,0.26342966028951514,3588.263468094661,곤지암리조트
141,20210828,2615.64493147541,649968,4,0.7875297797087415,2059.898276681116,우화정(내장산)
142,20210828,40722.86338128415,651687,2,0.8399055702110005,34203.35978888214,국채보상운동기념공원
143,20210828,6061.055153483607,654770,4,0.73060499135461,4428.237148010705,소설태백산맥문학관
144,20210828,2777.266910928962,699269,3,1.0286977953480676,2856.968348365761,인천 화평동 세숫대야 냉면 거리
145,20210828,52.324767630854005,702340,3,1.0978185569912917,57.4431008954088,함안채미정
146,20210828,926.8687204918032,705678,4,1.6411033380697295,1521.0873511515174,장동산림욕장
147,20210828,9383.956838934426,710258,3,0.615126896181794,5772.324244237652,연꽃테마파크
148,20210828,4685.375614002733,713110,3,0.9265176179343633,4341.083053013566,응암동 감자국 거리
149,20210828,6753.073259084699,716272,3,0.6214469373684081,4196.67669468268,경화역벚꽃길
150,20210828,292.110399726776,717109,3,1.3740264475536352,401.3674148300544,내변산
151,20210828,967.4683829234974,730441,4,1.6462847517827386,1592.7284466388573,베어트리파크
152,20210828,1474.4786153005466,741109,2,0.8179658128105594,1206.0730990360996,카멜리아힐
153,20210828,4494.457769398908,741658,2,1.3544305203373628,6087.430775241265,한밭수목원
154,20210828,3347.5610683743166,742972,3,1.064539181465345,3563.609919632451,아차산생태공원
155,20210828,2840.158257923498,743036,4,2.827441647180907,8030.381743037669,해담마을
156,20210828,3317.3943627732237,744952,1,0.6098622084103869,2023.1534522490463,팔미도 유람선
157,20210828,4148.30827909836,749355,3,0.8146815089604178,3379.5500484488457,영등포신길동홍어거리
158,20210828,5188.600896653004,750804,4,1.769554406318655,9181.511579301248,마장호수
159,20210828,8365.660356284152,750824,4,2.747214322007705,22982.261943835903,검단산
160,20210828,36665.71194234973,750947,3,0.9008344946719569,33029.73808937415,월화원
161,20210828,8859.588859084699,753306,3,1.3186857790493673,11683.013836699201,동피랑마을
162,20210828,444.4575027322404,753414,4,3.0367806479818436,1349.7199431476051,청주동물원
163,20210828,13339.62662226776,753948,3,0.8867848469617498,11829.3787527546,대원공원
164,20210828,2163.163920969945,753981,2,0.49692733093987174,1074.9352736330225,몽마르뜨공원
165,20210828,9934.133742759563,753994,1,0.5546801537848333,5510.266832152975,살곶이체육공원
166,20210828,5720.753791188524,756590,1,0.41952359618239493,2399.9912033534792,관악산공원야외식물원
167,20210828,1622.404846311475,756600,3,0.6345738701405926,1029.535722258726,삼성산성지
168,20210828,11754.129043101093,756602,2,0.5065450051892698,5953.99535713299,도당공원
169,20210828,24843.043192964484,756618,3,0.8553982372556482,21250.69535532775,상동호수공원
170,20210828,6039.794824726776,756625,3,0.9604577097636819,5800.967504799618,시흥갯골생태공원
171,20210828,7440.123868715847,762653,4,1.5679852246348842,11666.00429559978,자라섬오토캠핑장
172,20210828,6249.703119467214,769761,3,1.1140347907523018,6962.386706959665,다대포꿈의낙조분수
173,20210828,18466.063706215846,774675,2,0.4397266744670864,8120.020784031654,겸재정선미술관
174,20210828,493.41624528688527,778140,3,1.2955804885062507,639.2604601057028,고성DMZ박물관
175,20210828,530.686543715847,778333,4,1.6536701305027415,877.5804860026336,무주머루와인동굴
176,20210828,1612.1912295081968,778402,2,1.220119618428102,1967.0661477806739,태하향목 관광모노레일
177,20210828,5669.779468442623,780768,4,1.4580042568259959,8266.562600253976,화도하수처리장피아노폭포
178,20210828,20063.344045901642,781031,3,2.0692936884911326,41516.95120421041,홍대
179,20210828,1143.1945975409838,786376,5,0.7170395282404608,819.7157149078304,선학동마을
180,20210828,9806.723883948087,791089,4,0.6472577810500977,6347.478340495234,창원시립진해박물관
181,20210828,714.8055579918032,791558,3,0.7651663013309418,546.9451249793881,의성금성산고분군
182,20210828,7455.936004713114,793469,3,0.6411917894812507,4780.684949119688,장승포항
183,20210828,444.59300915300554,795012,3,0.5466286839905301,243.02729150469713,경상북도독립운동기념관
184,20210828,168.81147479912767,800528,4,0.9774022685345742,164.9967184233345,춘천강언덕마을농촌전통테마
185,20210828,855.9615697404372,802566,5,0.8980647034851741,768.7088733236499,광주산두른마을농촌전통테마
186,20210828,323.2396909153005,803562,5,1.9039742820785435,615.4400584497496,숲옛마을(갈계)
187,20210828,263.40102622950815,803712,4,2.1158983266568807,557.3297906387214,무수천하마을
188,20210828,8754.313088251367,809149,3,0.5261370543487576,4605.968501099349,용인자연휴양림
189,20210828,9504.07525580601,809372,3,0.5747401618899781,5462.373751136482,백사실계곡
190,20210828,1760.718843715847,809490,1,1.1606307501476156,2043.5444323809659,강서습지생태공원
191,20210828,3665.3106612021857,809596,2,1.462987660767748,5362.304270219273,여의도샛강생태공원
192,20210828,11694.90009897541,814123,2,0.511103221499984,5977.301115706814,용마산
193,20210828,5574.914663251366,814255,2,0.5416932362026847,3019.8935654904326,온수공원
194,20210828,1716.6769504098363,822384,3,1.0148794850075349,1742.22021935624,북서울꿈의숲
195,20210828,2521.7425778005463,827585,3,0.9699373162422319,2445.9322281656296,양재천 생태공원
196,20210828,3084.3225927595627,852439,4,1.5873664065108692,4895.950070589034,함목몽돌해변
197,20210828,5038.314112636612,864987,4,0.7448363621938643,3752.7195552462613,인천검단선사박물관
198,20210828,6542.931071106557,866393,3,0.655289659662632,4287.515074781476,오동근린공원
199,20210828,4685.962216393442,866810,4,2.8895251895739382,13540.205861660572,팔당호
200,20210828,732.1408863387978,894027,4,2.9429096923724765,2154.6245105886237,안동하회마을유네스코세계문화유산
201,20210828,80.39156024224394,894087,3,0.5302448352307144,42.62720961458869,영주무섬마을
202,20210828,80.4868991046832,895963,4,1.690915433986915,136.09653992985645,강원도탄광문화촌
203,20210828,3643.4266544398906,945477,2,0.2606341600131451,949.6014456494444,우암사적공원
204,20210828,5351.386485245901,969044,4,1.4346802401523935,7677.528447800862,영덕대게거리
205,20210828,5677.875902732239,970052,4,2.7127268330298553,15402.526315955358,세빛섬
206,20210828,1858.8935147540985,970342,3,1.9458854214139862,3617.193790321005,한강시민공원잠원지구(잠원한강공원)
207,20210828,5776.991357035519,970460,3,0.8517766760808143,4920.7064958433075,한강시민공원 잠실지구(잠실한강공원)
208,20210828,4973.77372773224,973055,3,0.695147171294986,3457.504737494385,교동도(강화)
209,20210828,22460.639057308745,987720,3,0.9200386257129436,20664.655490920803,신사동가로수길
210,20210828,4611.732854644809,987810,3,1.2542637053799175,5784.329138489103,해운대동백섬
211,20210828,1238.8736021857924,988449,4,3.344430110676228,4143.326178472087,월영교
212,20210828,5490.022745628416,988459,4,1.3734324105969125,7540.1751737603145,강구항
213,20210828,804.0156823770492,989046,3,0.45734579379689,367.71319048187974,오시아노관광단지(캠핑장)
214,20210828,1166.3333490437158,998882,3,0.881226402357707,1027.8037411276093,안지랑곱창골목
215,20210828,6181.988575956284,998885,3,1.7619543533833046,10892.381683972031,대구칠성시장
216,20210828,5332.593633060108,998946,1,0.6320029485703416,3370.214899621418,대구평화시장
217,20210829,11288.579070560108,1013246,3,0.8188938914380096,9244.148443896636,제주동문재래시장
218,20210829,6818.549631967212,1013258,2,0.8733411650151268,5954.920079295709,서귀포매일올레시장
219,20210829,668.8009813524591,1017563,3,0.9251899394325828,618.7679394299336,천사섬분재공원
220,20210829,1191.5322961748632,1021339,2,0.8191309917681263,976.0210314894686,서래마을
221,20210829,6612.365807240437,1025593,4,1.0491227474452136,6937.183382804875,인천모래내시장
222,20210829,2035.509680874317,1030763,4,2.596157878729238,5284.504495231495,한강시민공원뚝섬지구(뚝섬한강공원)
223,20210829,433.580585896953,1032715,3,0.5631933486047376,244.189702061309,굴업도(백패킹)
224,20210829,33536.89708661202,1046349,2,0.5454761916796724,18293.578903558227,서면1번가
225,20210829,14670.77406523224,1053768,2,0.8194868486446087,12022.506405894224,분당정자동카페거리
226,20210829,24536.27158251366,1053905,1,0.6813175414252756,16716.99223034106,보정동카페거리
227,20210829,4924.670007240437,1059479,2,0.7710188358151714,3797.0133357564137,한강시민공원여의도지구(여의도한강공원)
228,20210829,9303.829984357924,1059638,3,0.8705086012935812,8099.064026356698,한강시민공원 망원지구(망원한강공원)
229,20210829,7957.5190438524605,1060192,4,1.4978141872811004,11918.884919441753,나인포레스트이화원
230,20210829,2617.737641530055,1066804,2,0.7688619785517308,2012.6789423961395,대전선사박물관
231,20210829,419.88581010928954,1067369,4,1.6493523414109224,692.5396440289786,대가야역사테마관광지
232,20210829,649.0425236338798,1089831,3,0.5387295201202615,349.6583672949236,광치자연휴양림
233,20210829,5516.0988568306,1103949,4,0.8883983322899882,4900.493025155016,백제문화단지
234,20210829,925.1141092896175,1113230,3,2.3732400886025546,2195.5178906979654,계양산
235,20210829,4970.11080034153,1113310,4,1.0354082240585722,5146.093597155953,황어장터3.1만세운동기념관
236,20210829,4654.460925409836,1114020,4,1.0875190263182402,5061.814813638,파리공원
237,20210829,2554.856555464481,1114802,5,1.3073531164906205,3340.099679972981,계양산산림욕장
238,20210829,3319.403543510929,1115042,1,0.46043178951761954,1528.3589136698645,봉화산(서울)
239,20210829,4796.790765915301,1115613,3,0.845808902211561,4057.1683318573732,수성못유원지
240,20210829,1894.7537760245903,1125480,3,0.9630688678244371,1824.7783738820792,상소동산림욕장
241,20210829,14669.227614139345,1131275,2,0.7837631482354241,11497.200017039873,양재시민의숲
242,20210829,7086.126318852458,1141128,2,0.5590453764252586,3961.466155319805,미필스키랜드
243,20210829,2733.6978451024593,1146121,3,0.33299813525487365,910.3162847693853,에코랜드테마파크
244,20210829,3795.4088848360657,1164746,3,0.9826815174775507,3729.6781623984834,서울풍물시장전통문화체험관
245,20210829,9768.628097015993,1177751,3,1.072809292760492,10479.874999999998,서울트릭아이미술관
246,20210829,849.4799541666666,1179738,3,1.1099379361693915,942.8700271450192,여주온천
247,20210829,840.4416426229509,1180825,3,2.3100452678950583,1941.4582394830973,부용대
248,20210829,4896.4479193306015,1185331,3,0.6834713439615228,3346.581840062488,영산포 홍어거리
249,20210829,1502.849285860656,1202162,5,1.8995973428070825,2854.8085100604235,정지용문학관
250,20210829,2876.4999896174863,1213516,5,0.7747835427776465,2228.6648527556995,몽골문화촌
251,20210829,4775.494118028847,1220821,3,0.40065691397167424,1913.3347360193202,세계조가비박물관
252,20210829,9676.098687021858,1243628,1,0.6783973057310578,6564.239279263455,부산어촌민속관
253,20210829,665.053581079235,125266,5,1.1724819222384337,779.7633011353354,국립청태산자연휴양림
254,20210829,9246.021128032788,125407,3,0.05429376242682099,502.0012745187796,불정자연휴양림
255,20210829,4896.509810519126,125409,5,1.0787046584973705,5281.8879429850585,국립 유명산자연휴양림
256,20210829,565.2567010655738,125415,4,1.3251448671615105,749.0470160456935,대아수목원
257,20210829,705.4344500000001,125425,5,1.4003442958723546,987.8511081693518,제암산자연휴양림
258,20210829,1744.7270611338797,125427,1,0.629504245199481,1098.3130916981918,용봉산자연휴양림
259,20210829,420.55028367486335,125432,4,1.8173576534850815,764.2902767118351,조령산자연휴양림
260,20210829,2172.163457534153,125447,3,0.29866974672867064,648.759509714999,보리나라학원농장
261,20210829,1662.7456846994535,125448,4,1.1192301102305948,1860.9950359716152,안면도자연휴양림
262,20210829,3209.39310273224,125449,3,2.8416163988216874,9119.86407098915,남한산성도립공원유네스코세계문화유산
263,20210829,2248.4993794398906,125450,3,1.132947812214232,2547.4324527014824,감악산(파주)
264,20210829,1446.0068535519126,125452,3,1.7663229043284467,2554.115025244653,청계산
265,20210829,16108.183876912568,125457,4,0.7502342689669718,12084.911555281062,수리산도립공원
266,20210829,4204.859277595629,1254680,3,1.0603131196692577,4458.467458397642,갑곶돈대
267,20210829,6255.5433461748635,125469,4,1.2649754305188166,7913.108637456666,명성산
268,20210829,4457.456567418033,125501,3,0.7125295975098946,3176.0697339002077,영종도
269,20210829,113059.78282800547,125502,3,0.5384310184716409,60874.89401626552,강화도
270,20210829,8673.344859016393,125503,4,0.9177532669553524,7959.990579792706,제부도
271,20210829,73.2503816091954,125504,4,1.9590341626559649,143.5,덕적도
272,20210829,1318.7454645491803,125520,5,1.1591093160589938,1528.5701534695004,한탄강관광지
273,20210829,4796.978106284153,125521,4,1.514582382322688,7265.418528165629,고모저수지
274,20210829,3092.4810812841533,125523,4,1.613599696779176,4990.026535055448,포천산정호수
275,20210829,2885.585188251366,125533,3,1.1902756976733644,3434.6419231418213,보문사(강화)
276,20210829,6022.0598178961745,125534,3,1.3813845308697343,8318.780276413985,전등사(강화)
277,20210829,1308.4089112021857,125541,5,1.292175122963636,1690.6934457194013,천진암성지
278,20210829,4093.837453005465,125544,3,0.9162224960940688,3750.865969796052,김포문수산성
279,20210829,16624.805007923496,125545,3,0.9239168625255993,15359.93768302055,구리동구릉유네스코세계문화유산
280,20210829,7646.303494877049,125548,3,0.6368144830524461,4869.27680735224,"남양주홍릉(고종과명성황후)과유릉(순종과순명,순정황후)유네스코세계문화유산"
281,20210829,6709.550309631146,125551,3,1.0603570651611827,7114.519074871787,고양서삼릉(장경왕후)유네스코세계문화유산
282,20210829,46626.993026775956,125552,3,0.7067242685155735,32952.42753992898,고양서오릉유네스코세계문화유산
283,20210829,20606.136231830606,125555,2,0.7135452151544445,14703.409911043364,수원화성유네스코세계문화유산
284,20210829,5789.832449180328,125562,3,2.0798787150520734,12042.14927476798,행주산성
285,20210829,2670.0697854508194,125573,3,0.9987226146726041,2666.6590774837614,"여주영릉(英陵)세종대왕)과영릉(寧陵)효종,인선왕후)유네스코세계문화유산"
286,20210829,11857.193529234974,125578,3,0.6070788109106118,7198.250948464968,한국민속촌
287,20210829,9131.191973224044,125583,4,1.6659031231069399,15211.681225882956,오두산통일전망대
288,20210829,683.921312226776,125587,3,0.7043567210215906,481.7245729168354,치악산국립공원
289,20210829,3262.71417806011,125590,3,0.14364003191769859,468.65636867488195,태백산국립공원
290,20210829,15677.666649453553,125591,3,0.5819028440138102,9122.878810817485,오대산국립공원
291,20210829,821.348275273224,125684,3,0.705109000988417,579.1400618414623,아야진해변
292,20210829,4166.0669606557385,125691,3,2.203849863055163,9181.386100719788,남항진해변(남항진해수욕장)
293,20210829,2521.3456338114756,125696,4,1.5276198497067184,3851.657638181777,사천해변(사천해수욕장)
294,20210829,3793.7889806010926,125699,3,0.848529216269838,3219.1407904025928,주문진해변
295,20210829,6470.3535362704915,125700,4,0.9780907701890176,6328.593073686038,남애해변(남애1 3리)
296,20210829,9396.09120840164,125702,3,0.6517496322651095,6123.898989805198,낙산해수욕장
297,20210829,15175.450247062841,125707,3,0.7170640860889795,10881.770362398895,속초해변
298,20210829,3370.5931344262294,125711,3,0.7310700345910774,2464.1396393774316,장호해수욕장(장호항 장호해변)
299,20210829,1891.5678589480872,125713,5,1.5170334825771727,2869.571776591063,망상해변
300,20210829,9177.969435928962,125720,4,0.5506519194533619,5053.866486578572,죽도해변(양양)
301,20210829,643.0959232240438,125724,5,2.6977030524809056,1734.881835119529,고씨굴(강원고생대국가지질공원)
302,20210829,1611.8293390710382,125733,5,2.0644249897043236,3327.500766716855,마곡유원지
303,20210829,4199.651544398907,125740,1,0.6164534524809248,2588.889693761554,황지연못
